head,text,url
,"삼성물산 2.6억 삼성전자 1.8억 현대차 1.3억…이사회 1회당 1천만 이상 24곳
(서울=연합뉴스) 박상돈 기자 = 재벌 기업 상장사 10곳 중 7곳 정도는 사외이사 연봉이 5천만원이 넘는 것으로 나타났다.

심지어 억대 연봉을 받는 상장사도 3곳 있었다.

 산술적으로만 따지면 이사회 1회당 1천만원 이상 받는 상장사가 20곳이 넘었다.

 5일 금융감독원 전자공시시스템에 따르면 지난해 10대 그룹 산하 상장사 102곳의 사외이사 1인당 평균 연봉이 5천만원 이상인 곳이 71곳에 달했다.

사외이사 전원이 감사위원인 상장사는 감사위원을 기준으로 삼았다.

사외이사 1인당 보수가 가장 많은 상장사는 삼성물산으로 2억5천900만원이었다. 또 삼성전자(1억7천600만원)와 현대차(1억3천100만원)도 1억원을 넘었다.

 그다음으로 현대모비스(9천800만원), 삼성전기(9천만원), SK하이닉스(8천600만원), 기아차·LG전자·SK텔레콤·SK이노베이션·삼성SDI(각 8천400만원), 한화에어로스페이스(8천200만원), LG·삼성바이오로직스(각 8천100만원) 등 순이었다.

상장사 중 사외이사 보수가 1천만원 이하인 곳은 2곳이었다.

 사외이사 보수를 단순히 이사회 횟수와 비교할 경우에는 1회 참석당 1천만원 이상 받는 곳이 24곳에 달했다.

삼성물산의 경우 지난해 이사회가 7차례 열린 것을 고려하면 1회당 보수가 3천700만원꼴인 셈이다.

 삼성전자는 2천500만원, 현대차는 1천500만원이다.

LG는 사외이사 1인당 보수가 8천100만원이지만 이사회가 6차례로 적게 열려 1회당 보수는 1천400만원 수준이고 호텔신라도 사외이사 1인당 보수가 7천900만원이지만 이사회가 6차례 열려 1회당 보수는 1천300만원으로 높았다.

 또 에스원과 삼성전기가 1천300만원, 기아차·LG전자·삼성SDI가 1천200만원 수준이다.

아울러 제일기획·LG생활건강·현대모비스·이노션(각 1천100만원), LG하우시스·GS·현대위아·삼성화재·현대제철·현대글로비스·삼성바이오로직스·삼성카드·롯데푸드(각 1천만원)도 높은 편이다.

사외이사 중 감사위원을 겸임하는 경우가 있는데 겸임 사외이사와 비겸임 사외이사의 보수는 대체로 비슷하지만 일부는 격차가 컸다.

삼성물산의 경우 비겸임 사외이사 2명은 1인당 보수가 2억5천900만원이지만 겸임 사외이사 3명은 1인당 7천800만원을 받아 격차가 1억8천100만원에 달했다.

삼성전자도 비겸임 사외이사 3명과 겸임 사외이사 3명이 각각 1억7천600만원, 1억2천600만원을 받아 5천만원 차이가 났다.

현대차는 비겸임 사외이사 1명이 1억3천100만원, 겸임 사외이사 5명이 9천200만원으로 격차가 3천900만원이었다.

kaka@yna.co.kr",/news/news_read.nhn?article_id=0011523347&office_id=001&mode=search&query=삼성SDI&page=1
주식거래 활동 계좌수 3월 한달간 83만2846개 주요 증권사별 신규 계좌 개설수 130만개 넘어,"[서울=뉴시스] 김동현 기자 = 신종 코로나바이러스 감염증(코로나19) 사태로 국내 증시 변동성이 심화됐던 지난달 새롭게 증권 계좌를 만든 신규투자자들은 130만명이 넘는 것으로 파악된다. 특히 이들의 3분의 2 정도가 코로나19 사태를 저가 매수의 기회로 삼고 실제 투자를 목적으로 생애 첫 계좌를 개설한 것으로 확인됐다. 이는 80만명에 육박하는 규모다.
5일 금융투자협회에 따르면 지날달 31일 기준으로 현재 주식 거래를 하고 있는 계좌를 뜻하는 '주식거래 활동 계좌수는 3076만9014개로 집계됐다. 이는 올해 초 2935만6620개보다 141만2394개 증가한 수치다. 증가율은 4.81%를 기록했다. 3월 한 달을 기준으로 계산하면 3월2일 2993만6168계좌에서 3076만9014개로 83만2846개가 증가한 것으로 집계됐다. 증가율은 2.78% 수준이다. 증권사별 계좌개설 건수를 살펴보면 가장 많은 신규 고객이 늘어난 곳은 키움증권으로 3월 한달간 약 40만개 이상의 계좌가 개설된 것으로 파악된다. 뒤를 이어 NH투자증권이 31만개의 신규 계좌가 개설됐다. 미래에셋대우는 3월 한달간 16만개 수준의 신규 계좌가 개설됐고 한국투자증권은 20만개가 넘는 신규 고객을 창출한 것으로 집계됐다. 이외에도 삼성증권과 KB증권, 대신증권 등을 합쳐 30만여개의 신규 계좌가 개설된 것으로 알려졌다.
즉 130만명이 넘는 이들이 증권사에서 주식 계좌를 개설했고 이중 3분의 2에 해당하는 80만명이 생애 첫 계좌를 만들어 주식거래를 실제로 했다고 보면 된다. 3월 한달간 증권사별 신규고객 유치 규모가 다른 해 1년 신규 고객 유치와 맞먹는 규모다. 새롭게 주식 투자에 나선 이들은 삼성전자와 현대차, SK하이닉스, 삼성SDI, LG화학, SK이노베이션, 신한지주 등 국내 증시에서 우량주로 평가되는 종목을 다수 사들인 것으로 집계됐다. 한국거래소에 따르면 최근 한 달간 개인투자자들은 삼성전자를 5조3250억원(1조707억9100만주)어치를 순매수했다. 뒤를 이어 개인 투자자들은 한 달 동안 현대차 주식을 8269억원어치 순매수했다. SK하이닉스는 6719억원어치 구입했고 삼성SDI 5267억원, LG화학 4817억원, SK이노베이션 2876억원, 신한지주 2275억원, 한국전력 2261억원, 카카오 2069억원 순으로 집중 순매수했다.증권가 일각에서는 빚을 내 투자하는 것이 아니라면 개인의 투자 행보가 바람직하다는 목소리도 제기된다.
외국인 투자자들이 삼성전자 등 국내 우량주를 시장에 집중 매도한 것은 유동성 확보를 위해 울며 겨자먹기 식으로 우량주부터 내다파는 것으로 해석할 여지가 많아 개인이 이삭줍기할 경우 장기적으로는 차익 실현이 가능하다는 주장이다. 증권업계 관계자는 ""코로나19로 국내 증시가 그 전에 볼 수 없던 상황을 맞은 지난달 각 증권사에서 신규 계좌 개설이 크게 늘었는데 이중 3분의 2 이상이 실제 거래를 하기 위해 생애 첫 주식거래 계좌를 만든 것으로 파악된다""고 밝혔다. 그는 이어 ""외국인이 삼성전자에 대한 미래 전망이 어두워서 내다팔고 있는 것이 아니다. 오히려 하락장에서도 가치가 크게 떨어지지 않는 삼성전자를 먼저 팔아서 유동성을 확보하려고 한다고 볼 수 있다""며 ""개인들이 빚을 내 투자하는 것이 아니라면 삼성전자 종목을 집중적으로 매수하고 있는 것을 우려할 필요가 없다고 본다""고 의견을 제시했다. oj1001@newsis.com<ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지>",/news/news_read.nhn?article_id=0009796293&office_id=003&mode=search&query=삼성SDI&page=1
,"[아시아경제 송화정 기자]외국인이 지난 주에도 매도 공세를 이어가며 국내 증시에서 8주 연속 '팔자'세를 지속했다.5일 한국거래소에 따르면 외국인은 지난달 30일부터까지 이달 3일까지 한 주 동안 국내 주식시장에서 약 2조2703억원을 순매도했다. 유가증권시장에서 1조9911억원을, 코스닥시장에서는 2789억원을 각각 팔아치웠다.외국인이 지난 주 가장 많이 사들인 종목은 에이치엘비였다. 외국인은 지난 주 에이치엘비를 276억원 순매수했다. 뒤이어 펄어비스를 270억원 사들였다. 이밖에 한진칼(174억원), 케이엠더블유(144억원), 코미팜(115억원), 미코(110억원), RFHIC(84억원), 맥쿼리인프라(70억원), 네이처셀(69억원), NHN한국사이버결제(63억원) 등을 순매수했다.지난 주 외국인이 가장 많이 판 종목은 삼성전자였다. 외국인은 지난 주 삼성전자를 2394억원 순매도했다. 이어 셀트리온을 1702억원 팔았다. 이밖에 셀트리온헬스케어(1298억원), 삼성SDI(973억원), LG화학(895억원), 삼성전자우(821억원), SK이노베이션(583억원), KB금융(581억원), 씨젠(490억원), S-Oil(468억원) 등이 외국인 순매도 상위에 올랐다.외국인 매도는 대형주 위주로 좀 더 이어질 수 있다는 분석이다. 염동찬 이베스트투자증권 연구원은 ""최근 금융시장 안정화 흐름 속에서도 외국인이 매도세를 이어가는 원인에는 유가 하락으로 인한 중동, 노르웨이 등의 국부펀드 현금화 가능성과 현·선물 백워데이션으로 인한 매도 차익거래 등이 있다""면서 ""이에 따라 유가가 안정화되거나 백워데이션이 콘탱고로 돌아설 때까지 대형주·대표주 위주의 외국인 매도는 좀 더 이어질 수 있다""고 말했다.이런 상황에서도 외국인이 매수하는 종목은 향후에도 긍정적인 흐름을 기대할 수 있다는 의견이다. 염 연구원은 ""외국인이 매수하는 종목의 경우 외국인 매도가 안정화된 이후에도 긍정적인 흐름을 기대할 수 있다는 점에서 우호적인 접근이 필요하다""면서 ""해당 기업들에는 대형주보다는 중형주의 비중이 높을 수밖에 없는데 시가총액 1조원 이상 기업 중 3월 한달 간 외국인 시가총액 대비 10% 이상을 매수한 업종을 중심으로 관심을 가질 것""이라고 설명했다.송화정 기자 pancake@asiae.co.kr <ⓒ경제를 보는 눈, 세계를 보는 창 아시아경제 무단전재 배포금지>",/news/news_read.nhn?article_id=0004655849&office_id=277&mode=search&query=삼성SDI&page=1
"상반기 삼성 밸류체인 대비 애플 밸류체인 영업익 개선 기대KB증권 아이티엠반도체, 비에이치, LG이노텍 투자 전망 긍정적","[아시아경제 이민지 기자] 애플 신제품이 예정대로 하반기에 출시될 것으로 예상됨에 따라 관련 부품업체의 투자 심리가 개선될 것이란 전망이 나온다. 5일 KB증권은 반도체를 포함한 부품업체인 삼성전자, SK하이닉스, LG이노텍, 아이티엠반도체, 비에이치의 투자 전망을 긍정적으로 내다봤다.최근 블룸버그에 따르면 아이폰 생산 업체인 폭스콘은 2020년 신형 아이폰(아이폰 12)을 올해 9월에 공개할 계획이다. 하반기 시장 불확실성을 고려해도 아이폰 12는 2017년 아이폰X 출시 상황과 유사하게 진행될 것으로 예상된다.김동원 KB증권 연구원은 “신종 코로나바이러스감염증(코로나19)에 의한 수요감소를 고려해도 애플 밸류체인(부품업체)의 상반기 실적은 삼성 밸류체인 대비 양호할 전망이다”고 말했다. 올해 상반기 애플 부품업체인 LG이노텍, 아이티엠반도체, 비에이치 매출액과 영업이익은 지난해 대비 11% 228% 증가할 것으로 예상된다. 삼성 부품업체인 삼성SDI, 삼성전기, 대덕전자, 파트론, 와이솔의 매출액과 영업이익은 전년보다 각각 7%, 37% 줄어들 것으로 보인다.애플과 삼성이 코로나19에도 불구하고 두 회사의 밸류체인의 실적이 차별화되는 이유는 애플 밸류체인의 생산차질이 수요감소보다 영향이 더 커 재고 부담이 상대적으로 덜하기 때문이다. 삼성 밸류체인은 갤럭시 S20 출시 직후 코로나19가 실수요에 직접적으로 영향을 미치고 있기 때문에 2분기 주문감소 가능성도 높다.김동원 연구원은 “올 상반기 애플과 삼성 밸류체인이 코로나19에 따른 수요감소 영향권에 놓여있는 게 사실”이라며 “다만 애플 밸류체인은 2분기 말부터 하반기 신제품 출시 준비를 위한 부품 생산이 시작돼 삼성 밸류체인 대비 상대적 실적 차별화를 보일 것”이라고 설명했다.애플의 부품 구매는 증가세를 나타낼 것으로 보인다. 올해 연간 기준으로 애플은 514조원의 반도체 시장에서 구매(44조원) 1위를 기록했다. 올해 9월 공개 예정인 아이폰 12는 5G가 최초로 채택되면서 메모리 탑재량 증가, 카메라 배터리 기능 강화, 웨어러블 판매 호조가 예상된다.이민지 기자 ming@asiae.co.kr <ⓒ경제를 보는 눈, 세계를 보는 창 아시아경제 무단전재 배포금지>",/news/news_read.nhn?article_id=0004655890&office_id=277&mode=search&query=삼성SDI&page=1
임직원 사기 진작 위해 다양한 활동 진행라디오 방송·간식 제공 등으로 큰 호응,"삼성SDI의 한 직원이 점심시간을 활용해 라디오 방송을 진행하고 있다. (사진=삼성SDI)[이데일리 김종호 기자] 삼성SDI(006400)는 신종 코로나바이러스 감염증(코로나19) 확산에도 임직원 사기 진작을 위한 ‘봄을 기다리는 그대에게(봄기대)’ 프로젝트를 실시 중이라고 5일 밝혔다.봄기대 프로젝트는 점심시간 라디오 방송과 면역력 강화를 위한 특별 식단 및 출근길 특별 간식 제공 등 3가지 프로그램들로 구성된다.우선 삼성SDI는 사업장 내에서 점심시간을 활용해 사내기자단이 일일 DJ를 하며 임직원이 응모한 여러 사연은 물론 봄과 관련한 노래를 소개해 봄 분위기를 한껏 끌어올리고 있다. 또 직원 면역력 강화를 위한 특별 식단 및 홍삼, 비타민 등 건강증진 식품 증정 이벤트 등도 실시할 예정이다.전영현 삼성SDI 사장은 “코로나19 극복을 위한 임직원의 노고에 감사를 표한다”라며 “다 함께 한마음으로 이번 위기 상황을 극복하자”고 말했다.김종호 (kona@edaily.co.kr)＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞",/news/news_read.nhn?article_id=0004612990&office_id=018&mode=search&query=삼성SDI&page=1
,"대기업 사외이사들이 지난해에도 반대표를 행사한 경우가 드물어 여전히 오너 일가의 뜻에 따라 움직이는 ‘거수기’에서 벗어나지 못하고 있다는 비판을 받고 있다. 5일 금융감독원 전자공시시스템에 따르면 지난해 10대 그룹 계열 상장사 102개사가 이사회에 상정한 2600여개 안건 중 부결된 안건은 2건에 그쳤다.부결된 2건은 한화와 한진그룹 이사회에서 나왔다. 한화가 지난해 12월 이사회에 상정한 ‘계열금융사와의 거래한도 승인의 건’은 사외이사 5명과 사내이사 1명의 반대로 부결됐다. 사내이사 2명은 찬성했었다. 한화는 ""거래 한도금액이 과다하다는 다수 이사의 의견을 근거로 부결됐고 계열금융사와의 거래한도 수정안 승인의 건으로 재부의돼 승인됐다""고 설명했다.한진의 경우 지난해 3월 초 열린 이사회에 상정된 ‘주주제안 안건 상정 여부의 건’에 대해 사내이사 2명과 사외이사 2명 모두 반대해 부결됐다.삼성그룹은 삼성전자를 비롯한 16개 계열 상장사의 사외이사가 57명에 달했으나 이사회에서 반대표를 행사한 사외이사는 아무도 없었다. 현대차그룹 산하 12개 상장사 사외이사 50명도 반대표를 던지지 않았다. SK그룹(59명), LG그룹(42명), 신세계그룹(23명), GS그룹(22명), 현대중공업그룹(19명)에서도 사외이사가 이사회에서 반대표를 행사한 경우가 발생하지 않았다. 사외이사 제도는 1997년 국제통화기금(IMF) 외환위기 이후 기업 경영의 투명성을 제고하고 대주주와 경영진의 전횡을 막기 위해 도입됐으나 오히려 경영진의 결정을 지지하는 ‘방패막’으로 활용돼 취지가 퇴색됐다는 지적이 나오고 있다. 그럼에도 대기업 사외이사 중에서는 억대 연봉을 받는 경우가 적지 않다. 10대 그룹 계열 상장사 102개사 중 17명의 사외이사가 1억원이 넘는 연봉을 받는 것으로 나타났다. 이 중 사외이사 연봉이 가장 높은 곳은 삼성물산으로 5명이 각각 2억5900만원을 받았다. 삼성전자는 6명의 사외이사에게 각각 1억7600만원, 현대차는 6명의 사외이사에게 1억3100만원을 줬다.사외이사 연봉이 5000만원이 넘는 기업은 102개사 중 71개사에 달했다. 삼성전기(9000만원), SK하이닉스(8600만원), 기아차(8400만원), LG전자(8400만원) 등의 순으로 높았다. 사외이사 보수를 이사회 참석 횟수로 계산할 경우 1회당 1000만원 이상 받는 기업은 24개사에 달했다. 삼성물산은 지난해 이사회가 7차례 열려 1회당 사외이사 보수는 3700만원에 달한다. 삼성전자는 2500만원, 현대차는 1500만원이다.LG는(1400만원), 호텔신라·에스원·삼성전기(1300만원), 기아차·LG전자·삼성SDI(1200만원), 제일기획·LG생활건강·현대모비스·이노션(1100만원), LG하우시스·GS·현대위아·삼성화재·현대제철·현대글로비스·삼성바이오로직스·삼성카드·롯데푸드(1000만원) 순이었다. [이경민 기자 sea_through@chosunbiz.com]	[]	[] 	chosunbiz.com",/news/news_read.nhn?article_id=0000504248&office_id=366&mode=search&query=삼성SDI&page=1
,"[디지털타임스 차현정 기자] 재벌 기업 상장사 10곳 중 7곳의 사외이사가 5000만원 넘는 연봉을 받아간 것으로 나타났다. 억대를 수령하는 곳도 3곳에 달했으며 이사회 한 번 참석에 1000만원 이상 받는 상장사는 20곳이 넘었다. 5일 금융감독원 전자공시시스템에 따르면 지난해 10대 그룹 산하 상장사 102곳의 사외이사 1인당 평균 연봉이 5000만원 이상인 곳이 71곳에 달했다.사외이사 전원이 감사위원인 상장사는 감사위원을 기준으로 삼았다.사외이사 1인당 보수가 가장 많은 상장사는 삼성물산으로 2억5900만원이었다. 또 삼성전자(1억7600만원)와 현대차(1억3100만원)도 1억원을 넘었다. 현대모비스(9800만원)와 삼성전기(9000만원), SK하이닉스(8600만원), 기아차·LG전자·SK텔레콤·SK이노베이션·삼성SDI(각 8400만원), 한화에어로스페이스(8200만원), LG·삼성바이오로직스(각 8100만원) 등 순이었다.상장사 중 사외이사 보수가 1000만원 이하인 곳은 2곳이었다. 사외이사 보수를 단순히 이사회 횟수와 비교할 경우에는 1회 참석당 1000만원 이상 받는 곳이 24곳에 달했다.삼성물산의 경우 지난해 이사회가 7차례 열린 것을 고려하면 1회당 보수가 3700만원꼴인 셈이다. 삼성전자는 2500만원, 현대차는 1500만원이다.LG는 사외이사 1인당 보수가 8100만원이지만 이사회가 6차례로 적게 열려 1회당 보수는 1400만원 수준이고 호텔신라도 사외이사 1인당 보수가 7900만원이지만 이사회가 6차례 열려 1회당 보수는 1300만원으로 높았다. 에스원과 삼성전기가 1300만원, 기아차·LG전자·삼성SDI가 1200만원 수준이다.아울러 제일기획·LG생활건강·현대모비스·이노션(각 1100만원), LG하우시스·GS·현대위아·삼성화재·현대제철·현대글로비스·삼성바이오로직스·삼성카드·롯데푸드(각 1000만원)도 높은 편이다.사외이사 중 감사위원을 겸임하는 경우가 있는데 겸임 사외이사와 비겸임 사외이사의 보수는 대체로 비슷하지만 일부는 격차가 컸다.삼성물산의 경우 비겸임 사외이사 2명은 1인당 보수가 2억5900만원이지만 겸임 사외이사 3명은 1인당 7800만원을 받아 격차가 1억8100만원에 달했다.삼성전자도 비겸임 사외이사 3명과 겸임 사외이사 3명이 각각 1억7600만원, 1억2600만원을 받아 5000만원 차이가 났다.현대차는 비겸임 사외이사 1명이 1억3100만원, 겸임 사외이사 5명이 9200만원으로 격차가 3900만원이었다.차현정기자 hjcha@dt.co.kr 디지털타임스
/",/news/news_read.nhn?article_id=0002592119&office_id=029&mode=search&query=삼성SDI&page=1
,"[아시아경제 박소연 기자]중국 시장 침체로 현지 1위 배터리 기업인 CATL의 점유율이 급격하게 떨어진 데 따른 것으로 분석된다.5일 에너지 전문 시장조사업체 SNE리서치에 따르면 올해 2월 세계 각국에 등록된 전기차의 배터리 에너지 총량이 5.8GWh(기가와트시)로 전년 동기보다 16.5% 증가했다.1위인 일본 파나소닉은 테슬라 모델3의 미국지역 판매량이 급증해 2월 배터리 사용량이 작년 동기보다 74.0% 성장해 점유율 34.1%를 기록했다.LG화학은 1월 배터리 시장의 22.9%를 차지해 2위에 오른데 이어 2월에는 29.6%로 점유율을 늘리며 2위 자리를 지켰고 삼성SDI(6.5%)와 SK이노베이션(5.9%)도 전월 대비 점유율을 1.4%포인트(p), 3.1%p 각각 늘리며 5위와 6위를 기록했다.3사 합계 점유율은 42.0%로 작년 2월(20.9%) 대비 2배 이상 올랐다.반면 중국 CATL은 2월 사용량이 작년 동기 대비 46.8% 역성장해 점유율도 20.7%에서 9.4%로 크게 하락했다. 신종 코로나바이러스 감염증(코로나19)을 비롯한 대내외 요인으로 중국 시장침체가 이어진 데 따른 것이다.SNE리서치는 ""3월부터는 코로나19 영향으로 미국과 유럽 시장이 대폭 위축되며 배터리 시장도 역성장으로 돌아설 가능성이 크다""며 ""한국 배터리 3사도 어려움을 겪을 것""이라고 전망했다.박소연 기자 muse@asiae.co.kr <ⓒ경제를 보는 눈, 세계를 보는 창 아시아경제 무단전재 배포금지>",/news/news_read.nhn?article_id=0004655953&office_id=277&mode=search&query=삼성SDI&page=1
"사내 기자단, 하루 30분 사내 라디오 방송 진행매일 다섯 건 임직원들 사연 소개보양식, 건강증진식품도 제공이달말까지 사기진작 프로젝트 '봄.기.대'전영현 사장 ""한 마음으로 위기상황 극복하자""","""봄이 오는데 여친(여자친구)도 없이 우울해 하는 동기를 응원합니다.""요즘 삼성SDI 천안 사업장에선 정오가 되면 30분 동안 라디오 방송이 흘러 나온다. 사내 기자단이 일일 진행자를 맡아 임직원들이 응모한 여러 사연 가운데 매일 다섯 건의 사연들을 소개한다. 삼성SDI가 임직원 사기 진작을 위해 이달 말까지 진행 중인 프로젝트 '봄.기.대(봄을 기다리는 그대에게)' 중 하나다. 라디오 방송 사연 내용은 '어린이집 휴원 연장으로 시댁에 아이들을 맡겼는데 기분이 홀가분한 건 왜일까', '(사회적 거리두기 때문에) 집에서 식물이나 물고기와 대화하는 습관이 생겼다' 등 본인과 주변 사람의 일상에 대한 소소한 얘기가 많다. 사내 게시판엔 '코로나로 몸도 마음도 지쳐 있었는데 라디오가 큰 힘이 됐다', '날씨가 좋아졌는데 봄 분위기 낼 수 있는 이벤트가 좋았다' 등 다양한 반응이 나온다. 라디오 방송을 기획한 이지현 소형전지사업부 프로는 ""봄을 맞아 임직원들의 사기 진작을 위한 아이디어를 고민하던 중 비대면이면서 옛 감성을 자극할 수 있는 매체로 라디오를 떠올렸다""고 말했다.임직원 면역력 강화를 위한 특별 식단도 '봄.기.대' 프로젝트에 맞춰 제공된다. 홍삼, 비타민 등 건강 증진 식품 증정 행사도 실시될 예정이다.삼성SDI는 신종 코로나바이러스 감염증(코로나19)으로 인해 재택근무를 하고 있는 임직원과 해외장기 출장자, 대구·경북지역에 거주중인 임직원·배우자 부모님의 가정엔 약 3000여 세트의 격려 물품을 전달했다. 전영현 삼성SDI 사장(사진)은 “코로나19 극복을 위한 임직원들의 노고에 감사를 표한다""며 ""한마음으로 이번 위기 상황을 극복하자""고 당부했다. 황정수 기자 hjs@hankyung.com▶ ▶
 ▶
ⓒ 한국경제 & , 무단전재 및 재배포 금지",/news/news_read.nhn?article_id=0004318728&office_id=015&mode=search&query=삼성SDI&page=1
라디오 방송·간식 제공 등으로 큰 호응,"[서울경제] 가 신종 코로나바이러스 감염증(코로나19)에 위축된 임직원의 사기 진작을 위해 진행하는 ‘봄을 기다리는 그대에게(봄기대)’ 프로젝트가 인기를 끌고 있다. 봄기대 프로젝트는 점심시간 라디오 방송과 면역력 강화를 위한 특별 식단 및 출근길 특별 간식 제공 등 세 가지 프로그램들로 구성된다. 우선 삼성SDI는 사업장 내에서 점심시간을 활용해 사내기자단이 일일 DJ를 하며 임직원이 응모한 여러 사연, 봄과 관련한 노래를 소개해 봄 분위기를 한껏 끌어올리고 있다. 또 직원의 면역력 강화를 위한 특별 식단과 홍삼·비타민 등 건강증진 식품 증정 이벤트 등도 실시할 예정이다. 전영현 삼성SDI 사장은 “코로나19 극복을 위한 임직원의 노고에 감사를 표한다”며 “다 함께 한마음으로 이번 위기 상황을 극복하자”고 말했다./양철민기자 chopin@sedaily.com저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지",/news/news_read.nhn?article_id=0003719658&office_id=011&mode=search&query=삼성SDI&page=1
