title,url,press,summary,date
비대면 경제의 역설…D램값 39개월 만에 최대 폭등,/news/news_read.nhn?article_id=0002998073&office_id=025&mode=search&query=SK하이닉스&page=2,중앙일보,"D램 가격의 상승세는 삼성전자, SK하이닉스 등 국내 반도체 업체에도 이득이다. PC용 D램 수요가 늘어나는 주요인은 코로나19 사태 이후 비대...",2020-05-05 00:03
단비같은 D램… 가격 3년만에 최대폭 상승,/news/news_read.nhn?article_id=0003284280&office_id=020&mode=search&query=SK하이닉스&page=2,동아일보,이 추세가 지속된다면 세계 D램 시장에서 70% 이상의 압도적 점유율을 차지하고 있는 삼성전자와 SK하이닉스의 하반기(7∼12월) 실적은 물론이...,2020-05-05 03:02
"'코로나19 직격탄' 항공·여행·車 2분기 최악…""바닥 친다""",/news/news_read.nhn?article_id=0004620216&office_id=421&mode=search&query=SK하이닉스&page=2,뉴스1,SK하이닉스 2분기 영업이익도 1조5410억원으로 1분기 잠정치(8003억원)보다 92.5% 늘어날 것으로 추정됐다. 김동원 KB증권 연구원은 ...,2020-05-05 05:50
1분기 곳곳에서 '깜짝실적'…2분기는 '빨간불',/news/news_read.nhn?article_id=0009846271&office_id=003&mode=search&query=SK하이닉스&page=2,뉴시스,"SK하이닉스 역시 어닝서프라이즈를 기록하면서 반도체의 1분기 우려를 불식시켰다. 이들은 증권사 전망치보다 각각 5.8%, 57.2% 높았다. 최...",2020-05-05 06:00
자산 불어나는 'ESG'...투자 성과 개선 '뚜렷',/news/news_read.nhn?article_id=0002399737&office_id=119&mode=search&query=SK하이닉스&page=2,데일리안,삼성전자나 SK하이닉스 등은 ESG평가등급이 하향조정되며 이미 ESG 리더스 지수에서 제외된 바 있다. 현재 국내 ESG지수에서 금융 업종 비중...,2020-05-05 06:00
"[수출효자 반디폰] '수출 중심' 반도체, 2분기 이후 악화 우려",/news/news_read.nhn?article_id=0000536849&office_id=031&mode=search&query=SK하이닉스&page=2,아이뉴스24,실제로 삼성전자와 SK하이닉스는 1분기 실적 컨퍼런스콜에서 나란히 코로나19를 이유로 하반기 업황 분석을 하지 못하고 있다고 언급했다.,2020-05-05 06:01
"역대 최대 동학개미들, 무엇 사나",/news/news_read.nhn?article_id=0009846281&office_id=003&mode=search&query=SK하이닉스&page=2,뉴시스,특히 삼성전자와 SK하이닉스 등 시가총액 상위 종목에 중점적으로 베팅했다. 5일 한국거래소에 따르면 전날 개인 투자자들은 유가증권시장에서 1조7...,2020-05-05 06:35
왜 이미지센서일까…차세대 '먹거리',/news/news_read.nhn?article_id=0004620265&office_id=421&mode=search&query=SK하이닉스&page=2,뉴스1,어두운 환경에서 개별 화소들이 빛을 받아들이는 어려움을 극복하기 위해 삼성전자와 SK하이닉스는 인접한 여러 개의 화소를 하나의 화소처럼 동작하는...,2020-05-05 07:00
"""기관·외인에 안 진다""…1.7조 또 쏟아붓고도 '90조' 남은 개미들",/news/news_read.nhn?article_id=0004403812&office_id=008&mode=search&query=SK하이닉스&page=1,머니투데이,"순매수 종목도 3월에는 삼성전자, 현대차, SK하이닉스 등 대형주와 레버리지 ETF(코스피200의 2배 수익률을 주는 상품) 같이 증시 상승을 ...",2020-05-05 07:11
중국 반도체 '전방위 추격'…낸드 이어 D램 격차도 좁힌다,/news/news_read.nhn?article_id=0011587845&office_id=001&mode=search&query=SK하이닉스&page=1,연합뉴스,"창신메모리 연내 17나노 D램 양산할 듯…삼성보다 3년 뒤처져 양쯔메모리는 128단 낸드 개발 성공…하이실리콘, 퀄컴 제쳐 삼성전자, SK하이닉...",2020-05-05 08:11
'어린이 펀드' 뭐 담았나 봤더니…`삼성전자`,/news/news_read.nhn?article_id=0004633165&office_id=018&mode=search&query=SK하이닉스&page=1,이데일리,"삼성전자 다음으로 SK하이닉스(000660), 네이버(035420), 현대차(005380) 등을 보유하는 경우가 많았다. 운용사들이 어린이펀드로...",2020-05-05 09:17
"`낸드에 D램까지`…中, 정부 지원 속 반도체 코리아 맹추격",/news/news_read.nhn?article_id=0002596238&office_id=029&mode=search&query=SK하이닉스&page=1,디지털타임스,중국 반도체 업계가 낸드플래시에 이어 D램까지 양산 계획을내놓으며 삼성전자와 SK하이닉스를 맹추격 하고 있다. 아직 삼성전자 등과 비교해 기술 ...,2020-05-05 10:51
"HDC현대산업개발, 아시아나 인수 연기…항공업 구조조정 ‘안갯속’",/news/news_read.nhn?article_id=0000053572&office_id=050&mode=search&query=SK하이닉스&page=1,한경비즈니스,"choies@hankyung.com [위클리 이슈=기업 기사 인덱스] -삼성전자·SK하이닉스, 1000억원 규모 ‘시스템 반도체 펀드’ 조성 -...",2020-05-05 13:21
"삼성전자·SK하이닉스, 1000억원 규모 ‘시스템 반도체 펀드’ 조성",/news/news_read.nhn?article_id=0000053573&office_id=050&mode=search&query=SK하이닉스&page=1,한경비즈니스,삼성전자와 SK하이닉스가 국내 시스템 반도체 유망 중소기업을 육성하기 위해 손을 잡았다. 두 회사는 한국성장금융과 2년간 최소 1000억원 규모...,2020-05-05 13:21
"SK브로드밴드, 티브로드 합병 마무리…통합 법인 출범",/news/news_read.nhn?article_id=0000053574&office_id=050&mode=search&query=SK하이닉스&page=1,한경비즈니스,"choies@hankyung.com [위클리 이슈=기업 기사 인덱스] -삼성전자·SK하이닉스, 1000억원 규모 ‘시스템 반도체 펀드’ 조성 -...",2020-05-05 13:21
"LG화학, ‘배터리 꿈의 소재’ 탄소나노튜브 증설",/news/news_read.nhn?article_id=0000053571&office_id=050&mode=search&query=SK하이닉스&page=1,한경비즈니스,"choies@hankyung.com [위클리 이슈=기업 기사 인덱스] -삼성전자·SK하이닉스, 1000억원 규모 ‘시스템 반도체 펀드’ 조성 -...",2020-05-05 13:21
"신한금융그룹, 종합 부동산 컨설팅 서비스 ‘밸류업 플러스’ 출시",/news/news_read.nhn?article_id=0000053577&office_id=050&mode=search&query=SK하이닉스&page=1,한경비즈니스,"choies@hankyung.com [위클리 이슈=기업 기사 인덱스] -삼성전자·SK하이닉스, 1000억원 규모 ‘시스템 반도체 펀드’ 조성 -...",2020-05-05 13:22
"이케아, 서울에 첫 도심형 매장 오픈",/news/news_read.nhn?article_id=0000053575&office_id=050&mode=search&query=SK하이닉스&page=1,한경비즈니스,"choies@hankyung.com [위클리 이슈=기업 기사 인덱스] -삼성전자·SK하이닉스, 1000억원 규모 ‘시스템 반도체 펀드’ 조성 -...",2020-05-05 13:22
"카카오, 주요 계열사 한 건물로 불러들인다",/news/news_read.nhn?article_id=0000053576&office_id=050&mode=search&query=SK하이닉스&page=1,한경비즈니스,"choies@hankyung.com [위클리 이슈=기업 기사 인덱스] -삼성전자·SK하이닉스, 1000억원 규모 ‘시스템 반도체 펀드’ 조성 -...",2020-05-05 13:22
"KCFT, SK넥실리스로 사명 변경",/news/news_read.nhn?article_id=0000053578&office_id=050&mode=search&query=SK하이닉스&page=1,한경비즈니스,"choies@hankyung.com [위클리 이슈=기업 기사 인덱스] -삼성전자·SK하이닉스, 1000억원 규모 ‘시스템 반도체 펀드’ 조성 -...",2020-05-05 13:23
낸드 이어 D램까지 추격···진격의 中 반도체,/news/news_read.nhn?article_id=0003732842&office_id=011&mode=search&query=SK하이닉스&page=1,서울경제,지난해 초 1y D램을 양산한 SK하이닉스와는 2년 차이다. 창신메모리는 올 4월 미국 팹리스(반도체 설계) 기업 램버스와 특허 계약을 체결하는...,2020-05-05 14:48
"SK하이닉스, 이달부터 납품대금 지급 횟수 월 4회로 확대",/news/news_read.nhn?article_id=0004334869&office_id=015&mode=search&query=SK하이닉스&page=1,한국경제,SK하이닉스는 협력사들과의 상생을 위해 다양한 동반성장 프로그램을 운영하고 있다. 3000억원 규모의 동반성장펀드가 대표적인 상생 프로그램으로 ...,2020-05-05 15:25
협력사가 살아야 우리도 산다…'상생경영' 힘쓰는 기업들,/news/news_read.nhn?article_id=0004334887&office_id=015&mode=search&query=SK하이닉스&page=1,한국경제,"현대자동차, 삼성전자, LG전자, SK하이닉스, 롯데, GS칼텍스 등이 협력업체에 자금을 지원하기 위해 자체적으로 상생펀드를 운영 중이다. 이들...",2020-05-05 15:40
"표문수 전 SKT 사장, SK대학 총장으로 컴백",/news/news_read.nhn?article_id=0003732882&office_id=011&mode=search&query=SK하이닉스&page=1,서울경제,"박상규 SK네트웍스 사장, 이석희 SK하이닉스 사장 등 관계사 최고경영자(CEO)도 강사로 참여하고 있다. 써니 관계자는 “구성원들이 자기주도적...",2020-05-05 17:11
"[단독] 16년만에 돌아온 표문수, SK대학 총장 선임",/news/news_read.nhn?article_id=0003732883&office_id=011&mode=search&query=SK하이닉스&page=1,서울경제,"박상규 SK네트웍스 사장, 이석희 SK하이닉스 사장 등 관계사 CEO도 강사로 참여하고 있다. 써니는 표 총장을 비롯해 최고학습책임자(CLO)와...",2020-05-05 17:12
코스피 기업 절반 작년보다 상황 더 안좋다,/news/news_read.nhn?article_id=0003732908&office_id=011&mode=search&query=SK하이닉스&page=1,서울경제,여기에 삼성전자와 SK하이닉스는 1·4분기 실적 콘퍼런스콜에서 나란히 코로나19를 이유로 하반기 업황 분석을 하지 못하고 있다고 밝힐 정도로 앞...,2020-05-05 17:28
"현대기아차 64% · GM 10%…K제조업, 퀀텀점프 기회 왔다",/news/news_read.nhn?article_id=0004334959&office_id=015&mode=search&query=SK하이닉스&page=1,한국경제,SK하이닉스의 전략도 비슷하다. 올 들어 시설투자를 줄였지만 이천 신공장(M16) 클린룸 공사는 예정대로 연말까지 진행한다. 이 공장은 내년부터...,2020-05-05 17:29
"中 반도체 기술, 한국 기업 턱밑 추적",/news/news_read.nhn?article_id=0003462379&office_id=022&mode=search&query=SK하이닉스&page=1,세계일보,"삼성전자는 지난해 7월 100단 이상의 낸드 양산을 시작했고, SK하이닉스는 올 2분기 내 128단 낸드 양산을 목표로 하고 있다. 중국 기업들...",2020-05-05 20:21
