head,text,url
"국내거주 외국인 위한 마스크 정보, 확진자 동선 등 제공카카오톡, 텔레그램, 라인, 위쳇 등에서 바로 확인 가능UI/UX 변경으로 위치기반서비스 및 모바일 환경에 대응","[서울=뉴시스] 이재은 기자 = 한국소프트웨어산업협회는 협회 회원사들이 함께 제작한 ‘코로나바이러스 감염증-19 종합상황지도’를 17일부터 국내외 외국인을 위한 영문 서비스(https://coronapath.info/eng.html)로 확대 제공한다고 밝혔다.지난 9일 협회 회원사들은 SNS를 통해 모집된 자원봉사자들과 함께 코로나바이러스 감염증-19 사태에 대응을 하는 팀을 꾸리고 ‘코로나바이러스 감염증-19 종합상황지도‘를 제작했다.한국공간정보통신(대표 김인현, 연구소장 한동훈)과 클라우드 서비스 전문업체인 가온아이(대표 조창제), 와이즈넛(대표 강용성), 이스트소프트(대표 정상원) 등의 전문SW기업이 연합하여 제작한 '코로나바이러스감염증-19 종합상황지도'는 지난주까지 1억 뷰 이상을 달성했다.이번에는 국토지리정보원(원장 사공호상)의 ’바로e맵‘과 심테크시스템(대표 정영교)에서 자원봉사자들의 효율적인 협업을 지원하는 마인드맵 협업 툴 ’씽크와이즈(ThinkWise)‘를 지원했다. 또한 모던하이테크(대표 김도현)는 원격화상회의 시스템인 시스코의 ’웹엑스‘를 무상으로 제공했다.이 서비스는 한국공간정보통신에서 먼저 시작했다. 그러나 갈수록 코로나19의 확진자가 증가하고 이용자들이 폭증함에 따라 여러 가지 서비스와 기술적인 지원이 필요하게 되었다. 이에 업체들이 지원을 나서면서 코로나19 바이러스를 이겨내기 위한 연합군을 형성하게 되었다. 또한, 전 세계에서 지도 업데이트를 위한 자원 봉사자들이 함께하고 한국국토정보공사(LX, 대표 최창학)에서 공익 차원에서 클라우드 서비스 비용의 일부를 부담했다. 국토지리정보원에서는 기존의 오픈스트리트맵에서 국산 배경지도인 ’바로e맵’을 제공해 새로운 버전에 적용했다. 코로나바이러스 감염증-19 종합상황지도는 한국공간정보통신이 만든 인트라맵이라는 GIS 엔진을 바탕으로 제공하는 위치 기반 서비스이다. 웹에 접속하면
사용자의 위치를 중심으로 정보가 제공된다.사용자는 기존의 확진자의 동선 정보와 위치기반 공적 마스크정보, 선별진료소, 학교, 신천지 시설 등의 정보를 확인할 수 있다. 질병관리본부에서 제공하는 정보와 마스크 정보를 실시간 업데이트를 하고 있다. 또한 감염증 관련 종합정보를 한국공간정보통신이 주도적으로 제공하고 있다. 이 지도는 해외에서 접속 시 여의도 근방으로 위치가 자동적으로 안내되며, 해외에서도 한국의 코로나 관련 상황을 한눈에 확인할 수 있다.카카오톡과 텔레그램, 라인, 위쳇 등에서 웹 주소를 공유해서 접속하면 바로 확인이 가능하다.한국공간정보통신 김인현 대표는 “영문판 서비스와 영문 UI 변경 및 다양한 정보를 새롭게 표현하고 지도 데이터 업데이트를 위해 노력해주신 수많은 자원봉사자, 여러 방면으로 실질적 도움을 주는 정부기관, 한국소프트웨어산업협회, 협회 회원사들에 감사를 표하며 주말과 밤늦게까지 고생해 준 한국공간정보연구소 직원들에게 특별히 감사하다""고 밝혔다.한국소프트웨어산업협회 이홍구 회장은 “코로나바이러스 감염증-19 종합상황지도의 영문 서비스는 국내 SW기업과 자원 봉사자들의 협업을 통해 국가와 지역 사회뿐만 아니라 국내 거주 중인 외국인들까지 이용할 수 있도록 서비스를 확대했다""고 말했다.이어 ""협회 회원사들이 합심하여 전 세계적인 코로나19 대유행에 대응하며, SW업계를 포함한 다른 산업계에도 큰 의미가 있는 사례가 될 것""이라고 했다. lje@newsis.com<ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지>",/news/news_read.nhn?article_id=0009762477&office_id=003&mode=search&query=카카오&page=6
"코로나가 쏘아올린 사회안전망 논의자가격리 기사, 외주·하청 직원 등일 못했어도 평소처럼 급여 주기로현대백화점, 파견사원에 월 100만원취약한 플랫폼 노동자 법 정비해야","15일(현지시간) 승차공유업체 우버는 미국에서 코로나19 확진 판정이나 자가격리 지시를 받은 기사에게 2주간 수입을 보장한다고 공식 블로그에 발표했다. 진단서를 제출하면 그 기사가 평소 벌던 일당의 14일 치를 우버가 직접 주겠다는 것이다.


앞서 5일 마이크로소프트(MS)는 미국 시애틀 사옥의 식당·보안·청소를 맡은 하청업체 혹은 시간제 노동자 4500명에게 평소대로 급여를 준다고 회사 블로그에 공지했다. 코로나19로 전 직원이 재택근무에 돌입해 이들의 일감이 사라졌지만 벌이를 보장한다. 양사 모두 자사‘직원’ 아닌 사람들에게 대한 조치다.


아마존은 지난 6일 시애틀·밸뷰 지역의 시간제 근로자에게 코로나19로 업무시간을 못 채웠더라도 예전처럼 급여를 주겠다고 CNBC와 인터뷰에서 밝혔다. 이들 규모는 1만명 이상. 페이스북·트위터도 비슷한 조치를 발표했다.


코로나 19 확산이 사회안전망의 사각지대에 있는 근로자들을 위한 논의를 수면 위로 끌어올렸다.





미국의 우버 기사, 한국의 배달의민족 기사 같은 플랫폼 노동자들과 비정규직 근로자들이다. 이들은 대체로 실업급여·유급병가 같은 노동 보호를 제대로 적용받지 못한다.


게다가 코로나19로 ‘일자리 디바이드’가 크게 부각됐다. 고용이 안정된 정규직은 원격 근무나 유급휴가를 통해 ‘사회적 거리두기’를 할 수 있다. 하지만, 계약직이나 시급제 근로자는 일감 자체가 사라져 수입이 끊기기도 한다.


지난 14일 미국 하원이 가결한 코로나19 대응법안도 좋은 사례다. 근로자에게 최대 3개월 유급 의료휴가(병가)를 보장하고 고용주에겐 세제 혜택을 주는 내용이지만, 이는 기업이 직접 고용한 근로자에게만 해당될 뿐 플랫폼 노동자에 대한 별도 조항은 없다.





최근 국내에서도 취약 근로자들을 위한 대책이 거론되기 시작했다. 현대백화점은 코로나19로 수입이 급감한 매장 매니저에게 월 100만원씩, 총 75억원의 지원금을 주기로 해 눈길을 끌었다. 매장 매니저는 백화점 직원이 아니다. 해당 브랜드 본사와 계약해 매출의 일정 부분을 받는다. 재택근무 확산은 플랫폼 노동자에게 바로 영향을 미치고 있다. 전 직원 재택근무를 하는 네이버 관계자는 “본인 필요로 분당 사옥으로 출근하는 직원이 소수 있어 사옥 관리 외주사 인원도 출근하고 있다”고 했다. 카카오는 코로나19 이후 수도권에서 운영하던 셔틀버스 40대를 중단했다. 대신 계약한 버스 업체에는 대금을 계속 지불하기로 했다.


기업들이 나설 수 있게 제도를 마련해야 한다는 지적도 있다. 위기에 놓인 플랫폼 노동자를 지원했다가 ‘이것 봐라, 고용관계 맞네’라며 소송에 휘말릴 가능성 때문에 기업이 몸을 사린다는 얘기다.


박지순 고려대 법학전문대학원 교수는 “플랫폼 사업자는 이례적인 지원이 후에 법적 문제가 될까봐 꺼린다”며 “특별한 재난 상황에서 플랫폼 기업이 종사자를 보호하되, 고용 관계는 아니라는 식의 제도 정비가 필요하다”고 말했다. 플랫폼 업체에 사회보험을 의무화할 경우 보험료를 누가 부담해야 하는지에 대한 정리도 필요하다.


국회 입법조사처는 최근 발간한 보고서에서 “현행법의 근로자 개념에 플랫폼 노동자를 넣지 않고
독일·영국처럼 제3의 개념을 만들 수 있다”고 했다. 신동윤 입법조사관은 “독일은 ‘유사근로자’, 영국은 ‘노무제공자’라는 새로운 개념을 만들어 플랫폼 노동자의 휴가·임금 같은 최소한의 사회안전망을 마련했다”고 설명했다.



심서현 기자 shshim@joongang.co.kr ▶ ▶
/ ⓒ중앙일보(https://joongang.co.kr), 무단 전재 및 재배포 금지",/news/news_read.nhn?article_id=0002984909&office_id=025&mode=search&query=카카오&page=6
"국토부, 개인택시 매매조건 완화","‘타다 금지법’으로 불리는 여객자동차 운수사업법 개정안이 국회를 통과한 가운데 정부가 후속 조치에 속도를 내고 있다. 김현미 국토교통부 장관은 17일 서울에서 모빌리티 업계와 간담회를 열었다. 이날 간담회에는 마카롱택시를 운영하는 KST와 카카오모빌리티·벅시 등 13개 업체 대표가 참석했다. 타다 운영사인 VCNC는 불참했다.


렌터카 기반 차량호출 서비스인 ‘타다 베이직’이 다음 달 10일까지만 운영하고 이후 무기한 중단한다. 국토부가 새로운 판을 짜고 있는 플랫폼 운송시장에 합류하지 않겠다는 의미다.


국토부는 타다를 제외한 모빌리티 업계에 각종 지원책을 내놨다. 우선 일정 기간 규제를 면제하는 ‘규제 샌드박스’를 운영하기로 했다. 내년에 법 개정안이 시행되기 전이라도 다양한 서비스를 출시할 수 있도록 지원하겠다는 뜻이다. 현재 승객끼리 요금을 나눠내는 ‘반반택시’(코나투스)와 ‘셔클’(현대자동차·KST모빌리티)이 규제 샌드박스를 적용받아 영업 중이다. 셔클은 승합차로 승객이 원하는 장소에서 태워주고 내려주는 서비스인데 합승도 가능하다.


스타트업에는 플랫폼 운송사업 기여금을 깎아주기로 했다. 국회를 통과한 법 개정안에 따르면 렌터카 기반 사업자가 플랫폼 운송사업을 하려면 기여금을 내고 정부의 허가를 받아야 한다.


플랫폼 가맹사업의 면허 기준 대수는 기존 4000대에서 500대로 줄여 진입장벽을 낮췄다. 김 장관은 이날 간담회에서 개인택시를 사고파는 조건을 완화해 청·장년층의 유입을 늘리는 방안도 언급했다.


염지현 기자 yjh@joongang.co.kr
▶ ▶
/ ⓒ중앙일보(https://joongang.co.kr), 무단 전재 및 재배포 금지",/news/news_read.nhn?article_id=0002984914&office_id=025&mode=search&query=카카오&page=6
[이데일리 문승용 기자]◇ 항공·엔터株 무더기 동전주 신세,"[이데일리 이슬기 기자] 신종 코로나 바이러스 감염증(코로나19) 확산 이후 국내 증시에서 동전주가 2배 이상 급증한 것으로 나타났다. 코로나19로 인한 주가 폭락이 지속되면서 1주당 1000원을 밑돌게 된 주식이 늘어난 탓이다. 저평가된 종목이 많지만 충분히 싸다고 단정지을 순 없다는 게 지금 증권가 시각이다. ‘싼 데엔 싼 이유’가 있을 수 있으니 자세히 뜯어보고 투자해야 한단 얘기다.17일 마켓포인트에 따르면 코스피 시장에서 주가(종가 기준)가 1000원을 넘지 않는 동전주는 71개다. 한국 내에서 코로나19 첫 확진자가 발생한 지난 1월 20일엔 동전주가 34개에 불과했다. 두 달 안되는 기간동안 동전주가 두 배나 늘어난 셈이다.해당 기간동안 동전주의 나락으로 떨어진 종목들을 보면, 코로나19로부터 타격을 많이 받은 종목들이 눈에 띈다. 는 1월 20일만 해도 주가가 1680원이었으나, 이날 주가가 931원까지 내려앉으며 동전주 신세가 됐다. 코로나19로 인해 해외여행 등 장거리여행이 어려워지자 항공업이 피해를 입었고, 그중에서도 버틸 여력이 부족한 저가항공사(LCC)가 고전하고 있어서다. 한편 YG엔터테인먼트의 자회사인
역시 같은 기간 1495원에서 940원으로 동전주가 됐다. 전반적인 소비 경기가 위축되면서 화장품·매니지먼트 사업이 타격을 받은 것이다.코스닥 시장에서도 동전주가 급증했다. 지난 1월 20일 코스닥 시장에서의 동전주는 80개였지만, 현재 166개로 2배 넘게 증가했다. SM엔터테인먼트의 자회사인 는 해당 기간동안 1590원에서 982원으로 주가가 38.2% 폭락하며 동전주가 됐다. 핑크퐁 관련주로 한 때 급상승을 타기도 했던 도 1405원에서 806원으로 주가가 하락한 상태다. 코로나19로 인한 경기둔화를 방어하고자 각국 중앙은행이 ‘제로(0)금리 수준’까지 금리를 낮추면서 보험사들이 무더기 동전주에 처할 위기에 놓였다. 고금리 시절에 팔았던 상품으로 역마진에 시달리는 탓이다. 또 고객에게 받은 보험료를 굴려 재정을 운용해야 하는데, 국고채나 우량 회사채 등 기준금리에 민감한 채권 매입을 주로 하기 때문에 금리 인하는 향후 수익성 확보에 악재로 작용할 가능성이 높다. 안 그래도 지난해 보험사 순이익이 글로벌 금융위기 이후 최저 수준인데 이마저 밑돌 수 있다는 위기감이 반영된 셈이다. 은 이날 주가가 1035원까지 떨어지면서 동전주 문턱을 밟았다. 과
역시 이날 주가가 1285원, 1205원으로 동전주 직전이다. 유가 폭락으로 인한 건설주들의 부진도 눈에 띈다. △ △ △의 주가가 모두 1000원 미만인 상태다. 국내의 경우 부동산 규제 여파에 수주가 감소해 해외 수주에 기대왔는데, 해외 수주를 많이 줬던 산유국들이 유가 폭락으로 재정상태가 어려워지면 수주를 줄일 것이라는 판단에서다.증권가에선 동전주 투자는 신중해야 한다고 조언한다. 단순히 주가가 폭락했다고 해서 ‘싸다’고 살 문제가 아니라는 것이다.이상민 카카오페이증권 연구원은 “코로나19로 인해 많은 종목들이 동전주 수준으로 폭락한 것은 맞지만 저평가받을 만한 이유가 있는 종목들도 그 중엔 많다”며 “코로나19로 인해 잠시 동전주 신세가 된 종목을 골라낼 때는 5년 평균 주가순자산비율(PBR)에서 30% 가량 저평가돼 있고 실적이 상향할 것 같은 종목을 고르는 게 좋다”고 조언했다.이슬기 (surugi@edaily.co.kr)＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞",/news/news_read.nhn?article_id=0004599603&office_id=018&mode=search&query=카카오&page=6
,"한진그룹 경영권을 두고 조원태 회장과 맞서고 있는 조현아 전 대한항공 부사장과 사모펀드 KCGI, 반도건설 등 3자 연합이 그룹 지주사인 의 지분을 추가 매입했다.KCGI는 산하 투자목적회사들과 반도건설 계열사들이 한진칼 주식을 장내 매수 방식으로 추가 취득했다고 17일 공시했다. 가장 최근 공시일과 비교해 KCGI 측은 49만9590주(지분율 0.84%), 반도건설 계열사들은 97만4491주(1.65%)를 각각 추가 취득했다. 이로써 KCGI의 지분율은 18.68%, 반도건설은 14.95%로 올랐다. 여기에 조현아 전 부사장(6.49%)의 지분을 더하면 3자 연합의 지분율은 총 40.12%가 됐다. 조 회장 측은 조 전 부사장을 제외한 총수 일가 지분 22.45%와 델타항공 14.9%, GS칼텍스 0.25%, 대한항공 자가보험·사우회·우리사주조합 3.8% 등을 확보했다. 조 회장의 우군으로 분류됐던 는 2% 넘는 한진칼 지분을 보유하고 있었으나, 최근 1% 미만의 지분만 남기고 주식을 처분한 것으로 알려졌다.다만 지난해 말 주주명부 폐쇄 이전에 보유한 지분의 비율은 양쪽 모두 현재 지분율보다 낮다. 주주명부 폐쇄 이후 사들인 지분에 대해서는 이달 27일 한진칼 주주총회에서 의결권을 행사할 수 없지만, 양측은 꾸준히 지분을 늘리며 주총 이후 전개될 경영권 분쟁에 대비하고 있다.
의결권이 인정되는 조원태 회장 측 지분은 조 회장 6.52%, 어머니인 이명희 정석기업 고문 5.31%, 동생 조현민 한진칼 전무 6.47%, 특수관계인 4.15%, 델타항공 10%, GS칼텍스0.25%, 대한항공 사우회 등 3.8%를 포함해 총 36.5%다.반면 3자 연합의 지분은 KCGI 17.29%, 반도건설 8.2%, 조 전 부사장 6.49%, 타임폴리오 자산운용 2.2% 등 총 34.18%다. [최지희 기자 hee@chosunbiz.com]	[]	[]	[] 	chosunbiz.com",/news/news_read.nhn?article_id=0000487293&office_id=366&mode=search&query=카카오&page=6
,"한국카카오뱅크(카카오뱅크)가 윤호영 대표의 단독 대표체제를 확정했다.
 카카오뱅크는 임원후보추천위원회와 이사회를 열고 현 윤 대표의 단독 대표체제를 확정했다고 17일 밝혔다. 카카오뱅크는 윤 대표와 이용우 대표가 공동으로 이끌어 오다가 지난 1월말 이 대표가 더불어민주당에 입당하면서 단독 체제가 됐다.
임추위원과 이사회 구성원들은 윤 대표가 카카오뱅크의 혁신과 전략 방향성을 가장 잘 이해하는 최고경영자(CEO)라는 데에 의견을 모으고 대표이사를 추가로 선임하지 않기로 했다.
임추위 관계자는 “윤호영 대표는 IT(정보기술)와 금융 융합에 관한 국내 최고 전문가로, 한 치 앞을 내다볼 수 없는 금융 빅 블러(Big Blur) 시대에 카카오뱅크를이끌 가장 적합한 혁신 리더이자 CEO라고 판단했다”고 말했다.
윤 대표는 대한화재와 에르고 다음다이렉트를 거쳐 다음 커뮤니케이션과 카카오에서 경영지원부문장 및 부사장을 역임했다.
윤 대표는 “2017년 서비스 오픈부터 2019년까지는 금융상품과 서비스의 재해석을 통해 모바일뱅킹 분야의 새로운 가능성을 확인하고 확장의 토대를 다져온 시기였다면, 올해부터는 서비스의 확장과 강화된 고객 경험으로 ‘모바일 금융’ 하면 카카오뱅크를 떠올릴 수 있는 ‘카뱅퍼스트(First)’를 구현하겠다”고 말했다.
 김희원 기자 azahoit@segye.comⓒ 세상을 보는 눈,",/news/news_read.nhn?article_id=0003448067&office_id=022&mode=search&query=카카오&page=6
[카 &테크]국민 메신저 카톡 18일로 10년글로벌 플랫폼으로 진화할 것,"“카카오가 국내에서만 사업을 할 것이냐는 얘기가 많다. 카카오톡의 지난 10년이 지금의 밸류를 만들었다면 앞으로의 10년은 새로운 가치, 즉 글로벌 시장에서의 성과를 많이 보게 될 것이다.”(카카오 고위 관계자) 카카오톡은 18일 출시 10년을 맞는다. 카톡은 모바일 앱 출시 1년 만에 가입자 1000만 명, 2년 만에 4000만 명을 돌파하면서 일찌감치 ‘국민 메신저’로 자리매김했다. 동시에 선물하기(2010년 12월), 이모티콘(2011년 11월) 등의 부대 서비스들을 선보이면서 대한민국 커뮤니케이션의 문화를 바꿔놓았다. 카카오에 따르면 김범수 카카오 의장(사진)은 지난 10년 동안 카톡 수익 모델을 구축하는 데 사활을 걸었다. 카톡은 국민 메신저였지만 스스로 돈을 벌지는 못했다. 비즈니스의 지속 가능성을 위해 ‘캐시카우’가 필요했다. 2014년 다음커뮤니케이션, 2016년 멜론(로엔엔터테인먼트) 인수는 카톡과 씨앗들이 자랄 수 있는 기초 체력이 됐다. 정점은 지난해 출시한 메신저 내 광고 배너 ‘카톡 비즈보드’다. 그 덕분에 2019년 카카오는 매출 3조 원, 영업이익 2000억 원 돌파 등 역대 최고 실적을 기록했다. 카톡이 스스로 설 수 있는 기반을 다진 것이다. 카카오는 동시에 카톡 이후 10년을 위한 ‘씨앗’을 뿌렸다. 김 의장이 뿌린 씨앗은 크게 네 가지다. 카카오브레인을 중심으로 한 인공지능(AI)과 그라운드X의 블록체인, 카카오M의 동영상, 그리고 카카오엔터프라이즈의 기업 대 기업(B2B) 비즈니스 등이다. 향후 10년 동안 이 씨앗을 키워 국민 메신저를 넘어 ‘글로벌 플랫폼’으로 진화하겠다는 목표다. 특히 카카오M은 16일 2100억 원의 투자 유치에 성공했다. 카카오M은 카카오의 지식재산권(IP)을 기반으로 모바일부터 TV, 스크린을 넘나드는 오리지널 영상 콘텐츠를 제작해 국내외에서 승부수를 던질 예정이다. 최재호 DS투자증권 애널리스트는 “인기 IP를 활용한 독자적인 콘텐츠로 글로벌 수요를 증대시켜 국내에만 국한됐던 카톡 이용자가 글로벌로 확대될 것”이라고 전망했다. 그라운드X는 카톡에서 이용할 수 있는 블록체인 기반 암호화폐 지갑을 상반기(1∼6월) 출시한다. 동시에 국내외 100여 개 파트너사가 참여하는 ‘클레이튼’이라는 블록체인 플랫폼을 개발해 카톡 이후를 대비할 차세대 플랫폼을 준비 중이다. 카카오브레인에서는 음성 인식 같은 차세대 AI 핵심 기술을 개발 중이며, 이 기술을 기반으로 카카오엔터프라이즈는 실제 현업에서 외부 파트너사들이 적용할 수 있는 사업을 진행하고 있다.신무경 기자 yes@donga.com ⓒ 동아일보 & donga.com, 무단 전재 및 재배포 금지",/news/news_read.nhn?article_id=0003275908&office_id=020&mode=search&query=카카오&page=6
,"카카오뱅크는 임원후보추천위원회와 이사회를 거쳐 현 대표이사인 윤호영 대표(사진)의 단독 대표 체제를 확정했다고 17일 밝혔다. 카카오뱅크는 윤 대표와 이용우 전 대표가 공동으로 이끌어 왔으나 1월 말 이 전 대표가 더불어민주당에 입당하면서부터 윤 대표 단독 체제로 운영돼 왔다. 이사회는 윤 대표가 최고경영자(CEO)로서 카카오뱅크의 혁신과 전략 방향성을 가장 잘 이해하고 있다는 데 의견을 같이하고 추가 대표이사 선임은 하지 않기로 결정했다.ⓒ 동아일보 & donga.com, 무단 전재 및 재배포 금지",/news/news_read.nhn?article_id=0003275895&office_id=020&mode=search&query=카카오&page=5
,"국토교통부가 지난 6일부터 홈페이지 메인화면에 내건 '타다가 더 많아지고 다양해집니다'라고 쓴 안내문에 대해 타다 모회사 격인 쏘카의 이재웅 전 대표가 17일 ""국토부가 국민을 조롱했다""는 글을 올렸다.이 전 대표는 자신의 페이스북에 국토부가 올린 문구를 지적하며, ""타다를 금지하면서 타다가 더 많아지고 더 다양해진다니…""라고 했다. 그는 ""합법적으로 하는 특정 서비스를 콕 집어 못하게 법을 개정해 놓고서는 그 서비스명을 사용해 부처 홈페이지에 이렇게 올려놨다""며 ""법 개정으로 일자리를 잃은 수천 명 국민과 수백억의 투자금을 손해 본 국민을 상대로 사과하고 대책을 마련하지 못할망정 조롱하느냐""고 했다. 타다는 지난 6일 이른바 '타다 금지법'으로 불리는 여객자동차 운수사업법 개정안이 통과되자 11인승 승합차 호출 서비스 '타다 베이직'을 중단하기로 했다.이런 가운데 정부는 이날 타다를 제외한 모빌리티(이동편의) 회사들을 불러모아 빠른 서비스 출시를 당부했다. 김현미 국토교통부 장관은 모빌리티 업계와 간담회에서 ""국민이 다양한 모빌리티 플랫폼 서비스를 빨리 체감할 수 있도록 속도를 내달라""고 했다. 간담회에는 카카오모빌리티, KST 모빌리티(마카롱), 큐브카(파파), 벅시 등 택시·렌터카 기반 사업자 등 주요 모빌리티 업체 13곳 대표가 참석했다. 타다 관계자는 참석하지 않았다. 국토부는 간담회에서 다양한 모빌리티 서비스 출시를 돕기 위해 규제 샌드박스 제도를 활용해 개정법 시행 전이라도 다양한 택시-모빌리티 결합 서비스를 출시할 수 있도록 지원하겠다고 밝혔다. 초기 스타트업에 대해선 플랫폼 운송사업 기여금을 감면하고, 플랫폼 가맹사업 면허 대수 기준을 서울의 경우 기존 4000대에서 500대로 줄이는 등 진입 장벽도 낮추겠다고 밝혔다.하지만 논란의 중심인 타다가 빠지면서 업계에선 '반쪽짜리' 간담회에 그쳤다는 지적이 나왔다. 일각에선 ""타다에는 채찍을 휘두르고 다른 모빌리티 업체에는 당근을 줘서 달래는 모습이 부적절하다""는 말도 나왔다. 국토부 관계자는 ""이번 간담회에 타다 측도 초청했지만 응하지 않았다""며 ""홈페이지 안내문도 타다 측을 자극하려는 의도는 없었다""고 밝혔다.[최원우 기자 sure@chosun.com] [장형태 기자] 	[]	[]	[] 	- Copyrights ⓒ 조선일보 & chosun.com, 무단 전재 및 재배포 금지 -",/news/news_read.nhn?article_id=0003515622&office_id=023&mode=search&query=카카오&page=5
타다 드라이버 비상대책위 김태환 위원장 인터뷰,"렌터카 기반 호출 서비스인 타다가 다음 달 11일 ‘사업철수’를 선언하고 곧바로 감차·차량 중고 판매 등 사업정리 수순에 들어갔다. 타다 측의 일방적인 서비스 중단에 타다 드라이버(기사)들은 한순간에 일자리를 잃을 처지에 빠졌다. 전업기사들은 생계수단이 사라지는 셈이다. 이에 타다 측에 한목소리로 대응해야 한다는 기사들의 요구도 커졌다. 결국 타다 기사들이 모여 비상대책위원회(비대위)를 꾸렸다.비대위는 김태환(41)씨를 위원장으로 선출했다. 비대위의 목표와 활동 계획을 17일 김 위원장과의 전화 인터뷰를 통해 알아봤다. 김 위원장은 “비대위는 이번주 내로 발족 선언문을 발표하는 일정을 시작으로 공식 활동에 들어갈 계획”이라고 말했다. 비대위는 현재 타다 기사들이 처한 현실을 알리는 동시에 타다 서비스의 정상화, 국토교통부 및 택시업계와의 상생 협력을 재개하는 데 집중한다는 방침이다.김 위원장은 타다 에어(공항 이동 서비스)를 통해 처음으로 타다에 발을 디딘 뒤 지난해 9월부터 타다 베이직 기사로 일하고 있다. 그는 스타트업 창업을 위해 다니던 IT 업체를 그만둔 뒤 생계의 어려움을 느껴 타다 기사로 나섰다. 생후 20개월 된 아들을 돌봐야 하는 가장으로서 타다 서비스는 안정적인 수입을 보장해줬었다.하지만 지난해 10월 이후 배차와 근무시간이 줄어 김씨의 수입도 적어지기 시작했다. 타다 측이 타다 기사들을 실질적으로 지휘·감독했다는 불법파견 논란, 검찰의 고발 등이 수면 위로 떠오르면서 타다 측이 일방적으로 서비스를 축소했기 때문이다. 급기야 이재웅·박재욱 전현직 쏘카 대표는 지난 6일 여객자동차운수사업법 개정안이 국회를 통과하자마자 일방적으로 사업 철수를 선언했다. 일자리마저 잃을 위기에 처해진 것이다. 김씨는 이날 “타다 기사들을 중심으로 비대위가 꾸려진다는 소식을 듣고 참여 신청을 했다. 지난 14일 비대위원장에 선출됐다”고 말했다.이날 기준 비대위에 참여한 타다 기사는 170여명이다. 대부분의 타다 기사들이 김씨처럼 생계에 위협을 느껴 비대위에 가입했다. 김 위원장은 “프리랜서인데도 일하는 시간이 강제로 줄어들고 수입도 줄었다. 타다 측의 사업철수 선언 이후에는 아예 배차가 이뤄지지 않는 날도 많아졌다. 배차 여부도 전날에야 공지되는 등 고용과 실직에 대한 불안감이 너무나 큰 상황”이라고 말했다.비대위는 타다 측에 세 가지 사안을 집중적으로 요구할 방침이다. 타다 서비스 중단 철회, 타다 서비스 정상화, 국토부와의 상생 협의 재개 등이다. 특히 김 위원장은 국토부와 대척점에 서려는 타다 측의 대응 방식이 가장 큰 패착이었다고 진단했다. 그는 “이제라도 국토부와 열린 자세로 협력에 나서 세부 시행령에는 타다 측 요구사항을 반영해야 한다”고 말했다.이날 열린 국토부와 모빌리티업계 간 간담회에는 국토부 요구에도 불구하고 타다 측 관계자는 참석하지 않았다. 간담회에 참석한 카카오모빌리티, 큐브카, KST모빌리티 등은 택시-플랫폼 상생안에 맞춰 가맹사업, 렌터카 기반 중개 서비스 등 다양한 혁신 서비스를 출시하겠다고 밝혔다.비대위는 타다 측의 일방적인 사업철수가 타다 기사들과의 계약을 위반한 것은 아닌지 등 법적 대응 방안도 찾을 계획이다. 검찰 고발도 고려하고 있다. 김 위원장은 “이재웅·박재욱 등 타다 측 경영진은 왜 타다가 적자인지에 대한 설명도 하지 않고 단순히 경영이 힘들다는 이유로 사업 중단을 선언했다. 계약 기간이 수개월씩 남은 기사들도 많아 법적으로 구제받을 방안도 찾겠다”고 말했다.비대위는 이르면 19일 서울 중구 민주노총 사무실에서 비대위 발족 선언문을 발표하고 본격적인 활동에 들어간다. 다음 주 중에는 박 대표를 직접 찾아가 책임을 촉구하는 시위를 할 예정이다. 최종적으로는 타다 기사들이 타다 측의 근로자로서 인정받을 수 있는지도 조사해 퇴직금이나 실업수당·주휴수당 등을 받을 근거를 마련할 계획이다.타다와 택시가 상생할 수 있는 방안도 협의할 방침이다. 김 위원장은 “택시 기사들도 타다 기사들의 열악한 환경에 대한 설명을 들으면 서로 같은 처지라고 이해해준다. 타다 기사들이 타다 경영진을 대신해 상생 방안을 찾도록 노력하겠다”고 강조했다.글·사진=세종 전성필 기자 feel@kmib.co.krGoodNews paper ⓒ , 무단전재 및 재배포금지",/news/news_read.nhn?article_id=0001300518&office_id=005&mode=search&query=카카오&page=5
