head,text,url
,"[머니투데이 한정수 기자] [(종합)]코로나19(신종 코로나바이러스 감염증) 사태로 전 세계 증시가 폭락을 거듭하고 있는 가운데 현금성 자산을 많이 확보하고 있는 기업의 투자 매력이 높아질 것이라는 분석이 나온다. 실적에 타격이 불가피한 만큼 불황을 오래 버텨낼 수 있는 체력이 좋은 기업만 살아남을 수 있다는 논리다.17일 코스피 지수는 전 거래일보다 42.42포인트(2.47%) 떨어진 1672.44에 거래를 마쳤다. 이달 초 2002.51에서 이날까지 17% 가까이 하락했다. 미국 증시 역시 마찬가지다. 16일(현지 시간) 다우존스산업평균지수는 무려 13%나 폭락하며 역대 세 번째 하락률을 기록했다.세계 각국이 기준금리를 인하하는 등 다양한 경기 부양책을 쓰고는 있지만 감염병 확산에 대한 공포심리를 막기에는 역부족인 상황이다. 코로나19 사태로 기업들의 수익에 큰 타격이 불가피할 것이라는 전망이 나오고 있다. 이에 증권업계 전문가들은 당분간 현금 및 현금성자산이 많은 기업들에 대한 매력도가 높아질 수 있다고 분석한다. 코로나19로 단기적인 충격이 불가피할 것으로 예상되는 가운데 단기 부채가 많은 기업보다 현금이 많은 기업이 빨리 회복을 하는 데 유리하다는 것이다. 2008년 글로벌 금융위기를 정확히 예측하고, 당시에도 높은 수익률을 기록한 레이 달리오 브리지워터 어소시에이츠 회장은 최근 자신의 SNS(소셜네트워크서비스)에 ""향후 시장은 펀더멘털(기초체력) 분석보다는 현금 흐름 이슈에 따라 움직이게 될 것""이라며 ""현금이 많은 상태에서 단기적 충격을 받은 기업은 회복할 수 있지만, 단기 부채가 많은 기업은 위험할 수 있다""고 밝혔다. 국내 증시에서도 현금을 많이 보유한 기업들이 주목을 받을 가능성이 높아진 셈이다. 이를 정확히 평가하기 위해서는 순현금 자산이라는 개념을 살펴볼 필요가 있다. 재무제표상 현금 및 현금성 자산과 단기금융자산을 합한 값에서 장·단기 차입금 등을 제하면 실제 그 기업의 것이라고 볼 수 있는 현금 보유량을 평가할 수 있다. 금융정보업체 에프앤가이드에 따르면 지난해 3분기 기준 코스피 상장사 중 순현금 자산이 가장 높은 기업은 삼성전자로 총 80조원이 넘는 순현금을 보유한 것으로 나타났다. 현대모비스(약 9조원), 기아차(약 3조7000억원), 삼성에스디에스(약 3조7000억원), 고려아연(약 2조5000억원) 등이 뒤를 이었다. 이 중에서도 상대적으로 향후 빠르게 회복할 가능성이 높은 기업으로는 삼성전자와 삼성에스디에스, 고려아연이 꼽힌다. 현대모비스와 기아차 등은 자동차 산업 수요와 공급 모두 코로나19로 큰 타격을 입으면서 위기가 장기화할 수 있다는 전망이다. 반면 삼성전자는 반도체 업황이 나쁘지 않은 만큼 상대적으로 회복 속도가 빠를 것으로 보인다.전문가들이 가장 추천하는 종목은 삼성에스디에스다. 코로나19 사태가 장기적으로는 긍정적인 영향을 줄 수 있다는 의견이 우세하다. 권성률 DB금융투자 연구원은 ""삼성에스디에스는 지연된 계약이 매출 인식 시점 차이를 가져와 단기 실적에 영향을 미칠 뿐""이라며 ""오히려 코로나19로 재택근무, IT 원격 조정 등의 필요성이 더 커져 클라우드 등의 추세가 더 뚜렷해질 것""이라고 강조했다. 한정수 기자 jeongsuhan@
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>",/news/news_read.nhn?article_id=0004377889&office_id=008&mode=search&query=현대모비스&page=4
,"CEO스코어 ""총수 일가·경영진과 학연, 전현직 임원, 이해관계 등""오너 일가 사추위 포함 16곳…대표이사가 사추위원장 29곳(서울=연합뉴스) 김영신 기자 = 사외이사 독립성 확보를 목적으로 설치된 대기업 사외이사 후보 추천위원회(사추위) 위원 10명 중 3명꼴이 전·현직 임원 등 해당 기업에 우호적인 인사들인 것으로 조사됐다.

18일 기업평가사이트 CEO스코어(대표 박주근)가 사추위 설치가 의무인 자산 2조원 이상 상장사 161개사 중 명단을 공개하는 156개사 사추위 위원 582명을 전수 조사한 결과에 따르면 34%인 195명이 기업 우호 성향으로 파악됐다.

CEO스코어는 ▲ 총수 일가·경영진과 학연(고교·대학교 같은 전공, 졸업연도 3년 기준) ▲ 해당 기업·계열사 임원 출신 ▲ 해당 기업·그룹과 자문 계약이나 지분 거래 관계에 있는 기업 소속 등 이해관계를 근거로 '기업 우호 성향' 판단했다고 밝혔다.

총수 일가가 사추위 위원장을 맡거나 위원에 포함된 기업이 16곳이었다. 한진칼 조원태 회장, GS·GS건설 허창수 명예회장, 고려아연 최창근 회장 등이 사추위원장으로 활동하고 있다.

현대차·기아차·현대모비스(정의선 수석부회장)와 한국테크놀로지그룹(조현식 부회장·조현범 사장), 한국타이어앤테크놀로지(조현범 사장), 넥센타이어(강병중 회장), 카카오(김범수 의장), 한국금융지주(김남구 부회장), OCI(이우현 부회장) 등은 총수 일가가 사추위원이다.

총수 일가는 아니더라도 해당 기업의 대표 이사가 사추위원장인 기업은 삼성SDI(전영현 사장), 대한해운(김칠봉 부회장), 대우건설(김형 사장), 롯데케미칼(임병연 부사장) 등 29곳에 달했다.

대한항공과 GS리테일, 영풍은 사추위원 전원이 기업에 우호 성향인 위원들이고, SK이노베이션과 한국타이어 등 26곳은 사추위원 절반이 우호 인사라고 CEO스코어는 분석했다.

사추위를 전원 사외이사로 구성한 기업은 삼성전자, 삼성물산, CJ, CJ ENM, CJ제일제당, DB금융투자, DGB금융지주, BNK금융지주, KB금융, SK증권, 교보증권, 금호석유화학, 넷마블, 두산, 두산건설, 두산밥캣, 두산인프라코어, 두산중공업 등 33곳이었다.

shiny@yna.co.kr",/news/news_read.nhn?article_id=0011479894&office_id=001&mode=search&query=현대모비스&page=4
◇경제·금융,"[이데일리 경계영 기자] 오늘(18일)은 문재인 대통령이 경영계, 노동계 등 주요 경제주체를 초청해 정부 출범 이후 첫 원탁회의를 연다. 회의에선 ‘코로나19’(신종 코로나바이러스 감염증)로 유발된 현 경제상황 인식을 공유하고 비상경제상황 타개 방안을 논의한다. 이와 함께 삼성전자를 비롯해 유가증권·코스닥·코넥스시장 상장 22개사가 정기 주주총회를 개최한다. 삼성전자는 이날 주총에서 한종희 영상디스플레이사업부장(사장)과 최윤호 경영지원실장(사장)의 사내이사 선임 안건 등을 의결한다. 다음은 18일 주요 경제일정이다.오전 7시30분 제11차 코로나19 대응 경제관계장관회의 겸 제7차 경제활력대책회의(경제부총리, 서울청사)오전 10시 공정거래위원회 전원회의(과천청사 심판정)오전 11시 농림축산식품부 2020년산 공공비축미곡 품종 검정제 추진오후 12시 2020년 2월 중 거주자 외화예금 동향오후 2시 재정관리점검회의(기획재정부 2차관, 세종청사)오후 2시 금융위원회 정기회의(서울청사)오후 2시 제47회 상공의 날 기념식(대한상공회의소)오후 3시 코트라 해외무역관 화상회의(산업통상자원부 통상교섭본부장 등, 서울)배포시 토스준비법인㈜의 금융투자업 예비인가배포시 금융투자업규정·상호저축은행업감독규정 개정정기 주주총회 삼성전자(005930) 삼성SDI(006400) 삼성전기(009150) 현대모비스(012330) 삼성SDS(018260) 신세계푸드(031440) 세방전지(004490) 진양화학(051630) 등 유가증권·코스닥·코넥스시장 상장 22개사 개최오전 청와대, 주요 경제주체 초청 원탁회의 개최오전 8시30분 코로나19 대응 중앙재난안전대책본부 회의(국무총리 주재)경계영 (kyung@edaily.co.kr) | ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞",/news/news_read.nhn?article_id=0004599639&office_id=018&mode=search&query=현대모비스&page=4
,"삼성전자 시가총액 51조·SK하이닉스 10조 줄어 (서울=연합뉴스) 박상돈 기자 = 올해 들어 주식 시가총액이 1조원 이상인 상장사가 40곳 넘게 줄어든 것으로 나타났다.

 신종 코로나바이러스 감염증(코로나19) 사태의 충격에서 대형주도 자유롭지 못했다.

18일 한국거래소에 따르면 전날 기준으로 시총이 1조원 이상인 상장사는 146곳으로 지난해 말보다 43곳 줄었다.

 유가증권시장 상장사가 41곳 줄었고 코스닥시장 상장사는 2곳 감소했다.

시총 '1조 클럽' 상장사는 올해 들어 감소세가 지속했다.

지난해 12월 말 189곳에서 올해 1월 말 181곳, 2월 말 166곳으로 줄었고 이달 들어 더 감소했다.

소위 '빌리언 달러 클럽(Billion Dollar Club)'으로 불리는 시총 1조원 이상 기업은 미국에서도 의미 있는 분류로 쓰이며 우버와 같이 기업가치가 10억달러(약 1조원) 이상인 스타트업은 '유니콘 기업'으로 불린다.

코로나19 '팬데믹(세계적 대유행)' 우려로 주가 폭락 사태가 벌어지자 대형주도 그 영향에서 벗어나지 못하고 있다.

전날 코스피는 1,672.44로 마감해 올해 들어 23.9% 내렸고 코스닥지수는 514.73으로 23.2% 하락했다.

올해 들어 한올바이오파마(9천978억원), 영원무역(9천749억원), 금호타이어(9천623억원), 현대상선(9천497억원), 에이치엘비생명과학(9천294억원) 등이 1조 클럽에서 제외됐다.

시총 1조 클럽에 남아 있는 상장사들도 그 규모는 일제히 줄었다.

'대장주' 삼성전자 시총은 전날 282조4천억원으로 올해 들어 50조7천억원 줄었고 SK하이닉스는 58조5천억원으로 약 10조원 감소했다.

또 현대차 8조6천억원, 기아차 7조7천억원, 현대모비스 9조9천억원 각각 줄었다.

금융주들도 일제히 시총이 감소했다.

올해 들어 전날까지 신한지주 8조4천억원, KB금융 7조4천억원, 하나금융지주 4조7천억원, 우리금융지주 3조1천억원 각각 줄었다.

 이 밖에도 삼성바이오로직스(-1조원), 네이버(-5조9천억원), LG화학(-8천억원), 셀트리온(-1조7천억원), LG생활건강(-2조7천억원), SK텔레콤(-4조1천억원), 포스코(-7조1천억원), 한국전력(-6조3천억원) 등이 감소했다.

 전날 기준으로 시총 상위 10개 상장사 중에는 삼성SDI만이 유일하게 올해 들어 시총이 7천억원 늘었다.◇ 시가총액 1조원 이상 상장사 추이

 kaka@yna.co.kr",/news/news_read.nhn?article_id=0011479936&office_id=001&mode=search&query=현대모비스&page=4
,"[서울=뉴시스]
▲09:00, 삼성전자, 제51기 정기주주총회(경기도 수원시 영통구 수원컨벤션센터 3층 컨벤션홀)▲09:00, 현대모비스 주주총회(서울 강남구 역삼동 현대해상화재보험 대강당)▲09:00, 삼성전기, 제47기 정기주주총회(서울특별시 서초구 강남대로 213 엘타워 7층 그랜드홀)▲09:00, 삼성SDI, 제50기 정기주주총회(서울특별시 서초구 바우뫼로12길 70 더케이호텔서울 컨벤션센터 3층, 크리스탈볼룸)▲14:00, 대한상공회의소, 제47회 상공의 날 기념식(서울 중구 세종대로 대한상의회관 국제회의장 B2)<ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지>",/news/news_read.nhn?article_id=0009762583&office_id=003&mode=search&query=현대모비스&page=4
,"올해 들어 주식 시가총액이 1조 원 이상인 상장사가 40곳 넘게 줄어든 것으로 나타났습니다.신종 코로나바이러스 감염증(코로나19) 사태의 충격에서 대형주도 자유롭지 못했습니다.한국거래소에 따르면 어제(17일) 기준으로 시총이 1조 원 이상인 상장사는 146곳으로 지난해 말보다 43곳 줄었습니다.유가증권시장 상장사가 41곳 줄었고 코스닥시장 상장사는 2곳 감소했습니다.시총 '1조 클럽' 상장사는 올해 들어 감소세가 지속했습니다.지난해 12월 말 189곳에서 올해 1월 말 181곳, 2월 말 166곳으로 줄었고 이달 들어 더 감소했습니다.소위 '빌리언 달러 클럽(Billion Dollar Club)'으로 불리는 시총 1조 원 이상 기업은 미국에서도 의미 있는 분류로 쓰이며 우버와 같이 기업가치가 10억 달러(약 1조 원) 이상인 스타트업은 '유니콘 기업'으로 불립니다.코로나19 '팬데믹(세계적 대유행)' 우려로 주가 폭락 사태가 벌어지자 대형주도 그 영향에서 벗어나지 못하고 있습니다.어제 코스피는 1,672.44로 마감해 올해 들어 23.9% 내렸고 코스닥지수는 514.73으로 23.2% 하락했습니다.올해 들어 한올바이오파마(9천978억 원), 영원무역(9천749억 원), 금호타이어(9천623억 원), 현대상선(9천497억 원), 에이치엘비생명과학(9천294억 원) 등이 1조 클럽에서 제외됐습니다.시총 1조 클럽에 남아 있는 상장사들도 그 규모는 일제히 줄었습니다.'대장주' 삼성전자 시총은 어제 282조4천억 원으로 올해 들어 50조7천억 원 줄었고 SK하이닉스는 58조5천억 원으로 약 10조 원 감소했습니다.또 현대차 8조6천억 원, 기아차 7조7천억 원, 현대모비스 9조9천억 원 각각 줄었습니다.금융주들도 일제히 시총이 감소했습니다.올해 들어 어제까지 신한지주 8조4천억 원, KB금융 7조4천억 원, 하나금융지주 4조7천억 원, 우리금융지주 3조1천억 원 각각 줄었습니다.이 밖에도 삼성바이오로직스(-1조 원), 네이버(-5조9천억 원), LG화학(-8천억 원), 셀트리온(-1조7천억 원), LG생활건강(-2조7천억 원), SK텔레콤(-4조1천억 원), 포스코(-7조1천억 원), 한국전력(-6조3천억 원) 등이 감소했습니다.어제 기준으로 시총 상위 10개 상장사 중에는 삼성SDI만이 유일하게 올해 들어 시총이 7천억 원 늘었습니다.유영규 기자(ykyou@sbs.co.kr)※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지",/news/news_read.nhn?article_id=0000801231&office_id=055&mode=search&query=현대모비스&page=4
CEO스코어 분석 결과 전체 34%가 우호 인사삼성전자·CJ·두산 등은 독립성 확보해 대조,"[이데일리 피용익 기자] 사외이사의 독립성 확보를 목적으로 설치된 기업의 사외이사후보추천위원회(사추위)에 해당 기업과 계열사의 전·현직 임원 등 우호적인 인사들이 대거 포함된 것으로 나타났다. 전체 사추위원의 3분의 1이 기업에 우호적인 인사인 것으로 조사됐다. 오너 일가가 위원장을 맡거나 위원에 포함된 기업도 16곳에 달했다.기업평가사이트 CEO스코어는 18일 사추위 의무 설치 대상인 자산 2조원 이상 상장사 161개 사 중 명단을 공개하지 않는 공기업(5곳)을 제외한 156개 사의 사추위 위원 582명을 전수 조사한 결과 34%에 달하는 195명이 기업 우호 성향 위원으로 집계됐다고 밝혔다.기업 우호 성향 판단은 사내이사와 기타비상무이사를 포함해 사외이사 중 오너일가 및 경영진과 학연(고등·대학교 같은 전공 기준 졸업연도 3년 기준)이거나 해당 기업 및 계열사의 임원 출신, 이해관계(해당 기업 또는 그룹과 자문계약 및 지분·거래 관계에 있는 기업 소속)에 있는지 여부를 근거로 했다고 CEO스코어는 설명했다.이 기준에 따르면 대한항공(003490)과 GS리테일(007070), 영풍(000670)의 사추위는 모두 기업 우호 인사로 채워졌다. SK이노베이션(096770), 롯데케미칼(011170), 한국타이어앤테크놀로지(161390), 세아베스틸(001430) 등 26곳도 우호 인사가 사추위의 절반을 넘었다.조사대상 기업 중 오너 일가가 사추위원(장)인 곳은 총 16곳이었다. GS(078930)·GS건설(006360)(허창수 명예회장), 고려아연(010130)(최창근 회장) 등은 오너일가가 사추위원장으로 활동 중이다.이밖에 현대자동차·기아자동차·현대모비스(012330)(정의선 수석부회장)와 한국테크놀로지그룹(000240)(조현식 부회장·조현범 사장), 한국타이어앤테크놀로지(조현범 사장), 넥센타이어(002350)(강병중 회장), 카카오(035720)(김범수 의장), 한국금융지주(071050)(김남구 부회장), OCI(010060)(이우현 부회장) 등이 오너일가를 사추위원으로 두고 있었다.오너일가는 아니지만 해당 기업의 대표이사가 사추위원장을 맡고 있는 곳도 삼성SDI(006400)(전영현 사장), 대한해운(005880)(김칠봉 부회장), 대우건설(047040)(김형 사장), 롯데케미칼(임병연 부사장) 등 29곳에 달했다. 사추위를 100% 사외이사로 구성한 기업은 삼성전자(005930), 삼성물산(028260), CJ(001040)와 CJ ENM(035760), CJ제일제당(097950), DB금융투자, DGB금융지주, BNK금융지주, KB금융, SK증권, 교보증권, 금호석유화학, 넷마블, 두산, 두산건설, 두산밥캣, 두산인프라코어, 두산중공업, 롯데손해보험, 미래에셋생명, 아모레퍼시픽, 엔씨소프트, 우리금융지주, 유진투자증권, 이베스트투자증권, 하나금융지주, 하이트진로, 한국항공우주, 한화솔루션, 한화에어로스페이스, 한화투자증권, 흥국화재 등 33곳이었다.피용익 (yoniki@edaily.co.kr) | ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞",/news/news_read.nhn?article_id=0004599734&office_id=018&mode=search&query=현대모비스&page=4
,"[서울=뉴시스] 박주연 기자 = 현대모비스는 18일 서울 강남구 현대해상화재보험 대강당에서 정기주주총회를 열어 정의선 그룹 수석부회장의 3년 임기의 사내이사로 재선임하는 안건을 심의, 의결한다.
해외연기금 등은 정 부회장이 현대모비스 외에 현대차, 기아차 등의 등기이사를 겸임하고 있어 현대모비스의 독립성이 보장되지 않는다는 이유로 반대하고 있다. 현대모비스는 이와 함께 올해 처음 도입되는 주주권익 보호담당 사외이사에 장영우 영앤코 대표를 선임하고, 칼 토마스 노이먼 사외이사를 재선임할 방침이다. 이들은 감사위원회 위원으로도 선임된다. 이날 주총에서는 지난해 재무제표를 승인하는 안건과 보통주 1주당 3000원, 우선주 한주당 3050원을 각각 배당하는 안건도 각각 처리될 예정이다. pjy@newsis.com<ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지>",/news/news_read.nhn?article_id=0009762719&office_id=003&mode=search&query=현대모비스&page=4
"박정국 대표이사 사장 주주총회 인사말車 생태계 모빌리티 서비스 산업 재편인재·신기술 확보, 책임 경영 강화 등","현대모비스 친환경부품 울산공장 조감도[이데일리 이소현 기자] “미래 핵심 기술을 확고한 미래 성장동력으로 키워, 미래 자동차 부품시장을 선도하는 원년으로 삼도록 하겠다.”박정국 현대모비스(012330) 대표이사 사장은 18일 서울 강남구 현대해상화재보험 대강당에서 열린 제43기 주주총회에서 “끊임없는 도전과 변화의 정신으로, 회사의 글로벌 경쟁력을 높이고 실질적인 성과를 창출하겠다”며 이같이 밝혔다.박 사장은 “자동차 산업 생태계는 새로운 모빌리티 서비스 산업으로 재편되고 있다”며 “기존 자동차 산업의 전통적 공급구조, 제조 역량, 수익구조에도 근본적인 변화가 일어나고 있다”고 말했다. 그러면서 그는 “전통적 자동차 제조사나 부품사 뿐 아니라 IT, 통신, 전자 회사 등이 미래 모빌리티 사업에 빠르게 진입하고 있고, 이로 인한 이종산업 간 경쟁도 심화하고 있다”고 진단했다.이러한 상황에서 ‘혁신’의 중요성을 강조했다. 박 사장은 “과거의 성공 경험이나 일하는 방식에서 과감히 벗어나, 지속적인 혁신에 나서야한다”며 “제조 기반의 전통적 사업모델에서의 경쟁력을 바탕으로 자율주행과 커넥티비티, 전동화 등 미래자동차 분야의 핵심 기술 경쟁력도 탄탄히 쌓아 올리고 있는 중”이라고 설명했다.현대모비스는 미래 모빌리티 분야 ‘게임 체인저’로 거듭나겠다는 구상이다. 이를 위해 박 사장은 “조직구조와 기업문화에 대한 대대적인 변화를 도모할 것”이라며 △인재와 신기술 중심의 미래 경쟁력 확보 △책임 경영 강화 △조직 문화 혁신 △주주가치 제고 등에 힘쓰겠다고 했다.우선 현대모비스는 인재와 신기술을 중심으로 미래 경쟁력을 선도적으로 확보해 나갈 계획이다. 박 사장은 “자율주행과 커넥티비티, 전동화 분야 인재를 집중적으로 육성하고, 이를 기반으로 미래 신기술과 신사업을 선도해, 성장성과 수익성을 동시에 확보하겠다”며 “기술 선도 기업, 유망 스타트업 등과의 전략적 제휴와 협력도 확대하는 등 개방형 혁신을 가속화해 핵심 기술역량을 선제로 확보하겠다”고 말했다. 또 “전동화 시장 확대에 대비해 관련 생산기반 확충에도 적극적으로 나서겠다”고 덧붙였다.이어 책임 경영도 더욱 강화할 계획이다. 미래 변화에 신속하고 효과적으로 대응하기 위해서다. 박 사장은 “책임 경영은 명확하고 신속한 의사 결정 구조를 기반으로 실질적 성과를 창출하는 것이 목적”이라고 강조했다. 그러면서 그는 “이를 위해 3년 전부터 제품 중심의 사업부 제도로 조직 구조를 바꿔나가고 있다”며 “올해는 각 사업 책임자들이 경영 활동의 모든 책임과 권한을 가지고 최적의 성과를 창출할 수 있도록 사업부 중심의 조직 체계를 완성하겠다”고 말했다.조직 문화 혁신에도 속도를 낼 방침이다. 박 사장은 “자율과 소통, 협력에 기반을 둔 수평적 기업 문화가 제대로 정착할 수 있도록 기업의 체질을 바꿔나가겠다”며 “조직 간 유연하고 긴밀한 소통과 협력을 바탕으로, 임직원들의 창의적 아이디어들이 회사의 근본 경쟁력으로 진화할 수 있도록 노력하겠다”고 강조했다.아울러 현대모비스는 주주 가치 제고를 위한 정책도 지속적으로 실천할 계획이다.박 사장은 “오늘 주주총회에서 선임하고자 하는 사외이사 중에 장영우 후보자는 주주님들의 추천을 받아 후보자로 선정됐다”며 “회사의 이사회 개선을 위한 계속된 노력으로 이사회와 지배구조의 투명성을 높이고 주주 대표성이 앞으로 더욱 강화될 것으로 기대한다”고 말했다.현대모비스는 중장기 계획에 기반을 둔 일관된 주주 가치 제고 정책도 성실히 이행하겠다는 방침이다. 박 사장은 “올해 2월에 공시한 주주 가치 제고 정책에 따라 올해도 잉여현금흐름의 20~40%에 달하는 안정적 배당을 실시하고, 분기 배당도 지속적으로 시행하겠다”며 “2019년부터 진행 중인 3년간 1조원의 자기주식 매입 또한 올해도 충실하게 진행할 것”이라고 강조했다.이소현 (atoz@edaily.co.kr) | ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞",/news/news_read.nhn?article_id=0004599787&office_id=018&mode=search&query=현대모비스&page=4
,"18일 서울 강남구 현대해상화재보험 대강당에서 열린 현대모비스 주주총회에서 직원들이 마스크를 쓴 채 주주들을 안내하고 있다. /문호남 기자 munonam@ <ⓒ경제를 보는 눈, 세계를 보는 창 아시아경제 무단전재 배포금지>",/news/news_read.nhn?article_id=0004644634&office_id=277&mode=search&query=현대모비스&page=4
