head,text,url
"집중 매수한 카카오 한진칼, 엔씨소프트, LG화학 등 주가 껑충최근 한달 집중 매도한 삼성전자 SK하이닉스 등 IT대형주 약세","신종 코로나바이러스 감염증(코로나19)으로 주식시장 변동성이 더욱 확대되는 가운데서도 외국인의 성적표는 좋은 성적을 낸 것으로 나타났다. 외국인이 집중 매수한 주식들은 주가수익률이 껑충 뛰며 중박 이상의 수익률을 기록했다. 이에 반해 대규모로 팔아치운 주식들의 주가는 뒷걸음질치거나 부진한 성적을 냈다. 변동성이 커진 주식시장에서 외국인의 투자 성적표가 비교적 소위의 성과를 거뒀다는 분석이 나온다.6일 한국거래소에 따르면 지난 한달간(2월 5일~3월 4일) 외국인이 코스피 시장에서 가장 많이 산 종목 1위는 카카오인 것으로 나타났다. 이 기간동안 외국인은 카카오를 1796억7300만원 어치 사들였다. 지난 4일 종가 기준으로 카카오 주가도 17만9500원으로 작년말 대비 16.94%가 올랐다. 집중 매수한 종목들 가운데 한진칼 주가도 급등했다. 외국인은 한진칼을 1471억원 규모나 사들였는데 작년말 대비 무려 111.75%나 뛰어올랐다. 상위 순매수 종목인 삼성전기, 엔씨소프트, LG화학도 각각 6.40%, 33.09%, 23.46%가 껑충 뛰었다.이에 반해 외국인이 이 기간동안 가장 많이 팔아치운 종목은 공교롭게도 삼성전자로 나타났다. 외국인은 삼성전자에 대해 1조8986억원 어치를 내다팔았다. 삼성전자의 주가는 이 기간동안 큰 폭으로 오르지 못했다. 지난 4일 5만7400원에 거래를 마쳤는데 이는 작년말 대비 2.87% 상승에 그쳤다. 다음으로 많이 내다판 종목은 삼성전자 우선주로 4584억원을 순매도했다.외국인은 SK하이닉스와 SK이노베이션, 삼성SDI, 한국전력, 신한지주 등도 집중 매도했다. SK이노베이션의 주가 수익률은 작년말 대비 -23.33%를 기록했고, 신한지주(-23.53%), 한국전력(-22.12%) 등 집중매도한 종목들의 주가가 대부분 부진했다.이는 코스닥 시장에서도 사정은 다르지 않았다. 외국인이 가장 많이 사들인 NHN한국사이버결제는 작년말대비 28.38%가 올랐다. 셀트리온헬스케어(22.64%), 알테오젠(43.20%), 에코프로비엠(63.96%) 등은 단기간내 급등세를 보였다. 다만 코스닥 순매도 상위종목들의 주가 수익률은 대부분 부진했다. 에이치엘비는 -21.58%를 기록했고, 파트론(-26.06%), 엠씨넥스(-10.99%), 아난티(-30.19%) 등을 기록했다.전문가들은 변동성 장세에서 외국인이 집중 매수한 인터넷 관련주들이 코로나19의 영향을 비교적 적게 받은 것이라고 분석했다. 이번 사태가 인터넷 관련 기업실적에 미치는 영향은 크지 않을 것이라는 분석이다.오히려 최근 주가조정으로 가격부담이 낮아진 카카오나 네이버와 같은 인터넷 기업이 재조명될 수 있다는 것이다. 반면 삼성전자와 SK하이닉스, SK이노베이션, 삼성SDI 등은 한국에서 급속도로 확산되는 코로나19 여파로 인한 '코리아 포비아'의 직격탄을 맞을 수 있다는 우려가 커지고 있다.정호윤 한국투자증권 연구원은 ""이에 반해 상대적으로 게임사들은 코로나19로 인한 영향을 거의 받지 않은 상황""이라며 ""엔씨소프트의 리니지2M은 흥행이 견조하게 이어지고 있고 NHN과 컴투스, 펄어비스 등 주요 게임사들도 크게 실적에 부정적인 영향을 끼치지 않은 것으로 파악된다""고 분석했다.데일리안 이미경 기자 (esit917@dailian.co.kr)ⓒ (주)데일리안 - 무단전재, 변형, 무단배포 금지",/news/news_read.nhn?article_id=0002387252&office_id=119&mode=search&query=셀트리온&page=3
"녹십자·SK·셀트리온, 질병관리본부가 수행하는 국책 과제 응모 이뮨메드·코미팜, 식약처에 신청 및 승인","[서울=뉴시스] 송연주 기자 = GC녹십자, 셀트리온, SK바이오사이언스 등 국내 제약바이오 기업들이 신종 코로나바이러스 감염증(코로나19) 백신과 치료제 개발에 뛰어들었다. 6일 관련 업계에 따르면 SK바이오사이언스에 이어 GC녹십자도 질병관리본부가 수행하는 사업 응모를 통해 코로나19 신약 후보물질 발굴에 나설 계획이다. GC녹십자는 코로나19 백신과 치료제 개발 모두에 응모하기 위해 준비 중이다. 또 SK바이오사이언스는 질병관리본부의 코로나19 국책 과제인 ‘신종코로나바이러스 면역항원 제작 및 평가기술 개발’ 공고에 지원 절차를 마쳤다.SK바이오사이언스는 신종 감염병 대유행 시 빠르게 적용할 수 있는 백신 제조 기술 플랫폼을 확보하기 위한 R&D에 돌입할 계획이다. 이 회사는 지난 2017년 메르스 백신 개발을 추진해 ‘중동호흡기증후군 코로나 바이러스(메르스) S 단백질 면역원 조성물 및 이의 제작 방법’ 특허를 출원한 바 있다.이번 플랫폼 기술의 핵심은 기존에 없던 호흡기 감염병 변종 바이러스가 출현하더라도 동일한 프로세스를 통해 빠르게 백신 개발에 성공할 수 있는 범용성과 고병원성 바이러스를 고려한 높은 안전성을 갖추는 것이다.SK는 ▲세포배양 ▲세균배양 ▲유전자재조합 ▲단백접합 등 다양한 백신을 제조할 수 있는 기술과 ▲항원 단백질 디자인 ▲유전자 합성 및 클로닝 ▲벡터 제작 및 단백질 정제 등의 분자생물학적 노하우를 바탕으로 성공적 과제 수행에 나선다는 계획이다.셀트리온은 치료제 물질 개발에 착수했다. 최근 질병관리본부 국책 과제인 ‘2019 신종코로나바이러스 치료용 단클론 항체 비임상 후보물질 발굴’ 공고에 지원했다. 셀트리온은 국내 한 의료기관의 협조로 코로나19 완치자의 혈액을 받아 신약 후보물질 발굴에 착수했다. 혈액을 분석해 항체 검출에 나설 계획이다. 물질 개발이 완료되면 임상시험에 들어간다. 바이오시밀러로 유명해진 셀트리온이지만 개발 중인 라인업 중에는 종합 인플루엔자(독감) 치료제 ‘CT-P27’ 등 항체 신약 파이프라인도 있다. 이뮨메드는 임상시험용 의약품 ‘VSF’를 코로나19 환자 치료 목적 사용으로 승인받고 투약 진행 중이다. 이 치료제는 'HzVSFv13주'다. 이는 이뮨메드가 개발하는 신약 후보 임상시험용 의약품인 VSF의 주사제다. 이뿐 아니라 최대 25인까지 투약 가능한 ‘제공자(이뮨메드) 주도의 치료 목적 사용 승인’도 식약처에 신청했다. 코미팜은 사이토카인 억제 기전의 신약 후보물질 ‘파나픽스’를 코로나19 폐렴 진단 환자 100명에 적용해보려는 임상 2/3상을 식약처에 신청했다. 회사 측은 파나픽스가 코로나19 감염자에 발생하는 폐렴을 막을 수 있을 것으로 기대하고 있다. 파나픽스는 폐렴의 원인인 '사이토카인 폭풍'을 억제하는 역할을 한다. 코로나19 근본 치료제는 아니지만, 염증을 유발하는 사이토카인의 배출을 억제해 바이러스 감염에 의한 폐렴을 치료할 수 있다는 설명이다. 한국제약바이오협회는 “바이오벤처들도 항바이러스제와 면역치료제 등 개발에 돌입하고 있는 점을 감안해 해당 의약품의 임상·출시가 신속히 이뤄질 수 있도록 기존 제약바이오기업들의 기술·투자 등도 적극 지원키로 했다”고 말했다. songyj@newsis.com<ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지>",/news/news_read.nhn?article_id=0009741502&office_id=003&mode=search&query=셀트리온&page=3
,"[서울=뉴시스] 김제이 기자 = 6일 오전 빅데이터로 분석한 주식시장 코스피 200종목의 시장심리지수(Market Sentiment Index·MSI)는 1단계 '매우 나쁨'으로 나타났다.뉴시스와 코스콤이 공동으로 뽑아낸 빅데이터 MSI(http://m.newsis.com/stock.html, 모바일 전용)에 따르면 전 거래일 오후 4시부터 이날 오전 8시까지 집계된 코스피 MSI 레벨은 1단계로 전 거래일 대비 세 단계 내렸다.대장주 삼성전자의 MSI 레벨은 3단계로 집계됐다. 시가총액 상위 종목 중 SK하이닉스는 6단계, LG화학 4단계, 현대차 7단계, 셀트리온 4단계 등을 나타냈다.뉴시스와 코스콤은 250개 주요 상장 기업에 대해 감성 사전을 만들어 해당 종목의 실시간 점수를 산출하고 이를 최근 1년간의 흐름과 비교해 MSI 레벨로 제시하고 있다.MSI는 총 7단계로 나뉜다. 1단계 '매우 나쁨', 2단계 '나쁨', 3단계 '약간 나쁨', 4단계 '보통', 5단계 '약간 좋음', 6단계 '좋음', 7단계 '매우 좋음' 등으로 분류된다.MSI 레벨이 가장 낮은 수준인 1단계에서 가장 높은 수준인 7단계 쪽으로 바뀌면 해당 종목에 대해 온라인상에서의 반응이 부정에서 긍정으로 바뀌고 있다는 뜻으로 풀이할 수 있다.한편 2017년 8월1일부터 선보인 빅데이터 MSI 모바일 전용 버전은 구글플레이 또는 애플 앱스토어에서 '뉴시스' 앱을 내려받거나 뉴시스 모바일 홈페이지(m.newsis.com)에 접속한 뒤 메인화면의 '빅데이터 MSI'를 클릭해 이용하면 된다.※ 빅데이터MSI는 투자 참고용이며, 투자 결과에 책임을 지지 않습니다. 주식시장에서는 다양한 국내외 변수가 존재하기 때문에 한 지표로만 판단하면 뜻하지 않은 결과를 초래할 수 있습니다. jey@newsis.com<ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지>",/news/news_read.nhn?article_id=0009741559&office_id=003&mode=search&query=셀트리온&page=3
,"코스피 지수가 미국증시 큰 폭 하락에 1% 넘게 폭락하며 출발했다.6일 코스피 지수는 전 거래일보다 19.08포인트(1.39%) 내린 2057.18에 거래를 출발했다. 개인과 기관은 각각 364억원과 231억원 순매수를, 외국인은 596억원 순매도 중이다.시총 상위종목에서는 모든 종목이 하락세를 나타냈다. 삼성전자(-1.73%), SK하이닉스(-1.37%), 삼성바이오로직스(1-1.73%), 네이버(-0.55%), LG화학(-1.60%), 현대차(-0.88%), 셀트리온(-0.82%), 삼성SDI(-0.93%) 등이 내림세다.코스닥 지수는 전 거래일보다 6.46포인트(0.99%) 하락한 644.04에 장을 출발했다. 개인은 54억원 순매수를, 외국인과 기관은 각각 6억원, 41억원 순매도 중이다.코스닥 시가총액 상위종목도 전 종목이 내려갔다. 셀트리온헬스케어(-0.74%), 에이치엘비(-2.60%), CJ ENM(-1.08%), 펄어비스(-0.39%), 스튜디오드래곤(-1.51%), 케이엠더불유(-1.75%), 에코프로비엠(-2.22%), SK머티리얼즈(-0.51%) 등이 하락세를 나타내는 중이다.서상영 키움증권 연구원은 “한국증시는 코로나19로 인한 글로벌 기업이익 부진으로 조정이 예상되지만 미국에 비해 낙폭은 제한될 것으로 전망한다”며 “중국의 코로나19 확산이 정체기에 돌입한 점도 긍정적인 영향을 줄 것으로 판단된다”고 말했다.송창범 기자
 <저작권자 ⓒ '성공을 꿈꾸는 사람들의 경제 뉴스' 머니S, 무단전재 및 재배포 금지>",/news/news_read.nhn?article_id=0000514084&office_id=417&mode=search&query=셀트리온&page=3
,"[이데일리 권효중 기자] 코스닥 지수가 외국인과 기관의 동반 매도에 1% 가까이 하락 출발했다. 전날 회복했던 650선을 하루 만에 내준 셈이다. 6일 마켓포인트에 따르면 오전 9시 5분 현재 코스닥 지수는 전 거래일 대비 0.97%(6.31포인트) 내린 643.88을 기록중이다.간밤 미국 뉴욕 증시는 유럽과 미국에서의 코로나19 확진자가 늘면서 하락세를 보였다. 다우존스 30 산업평균지수의 경우 장중 1000포인트대 하락하다가 3.58%(969.58포인트) 낮은 26121.28에 거래를 마치는 등 코로나19로 인한 경제 및 기업 이익 둔화 우려로 인해 부정적인 영향을 받은 것으로 풀이된다. 수급별로는 개인만이 매수에 나서 54억원을 사들이고 있으며, 외국인과 기관은 각각 4억원, 41억원어치를 팔고 있다.업종별로는 섬유의류, 기타제조, 컴퓨터서비스, 제약만이 오르고 있으며 나머지는 전부 내림세다. 운송장비와 부품, 통신장비, 일반전기전자, 오락문화 등이 1% 넘게 내리고 있으며, 의료정밀기기, 금융, 금융, 비금속 등도 1% 미만에서 내림세다. 시가총액 상위 종목들도 전부 내리고 있다. 에이치엘비(028300)가 2.48% 내리고 있어 가장 큰 폭으로 하락중이며, 스튜디오드래곤(253450), 케이엠더블유(032500), 에코프로비엠(247540), 원익IPS(240810) 등도 1% 넘게 내리고 있다. 셀트리온헬스케어(091990), 펄어비스(263750), 휴젤(145020) 등도 1% 미만 내리고 있다.개별 종목들 중에서는 코로나19 진단 키트 관련 종목들이 강세다. 수젠텍(253840)이 가격제한폭까지 올랐으며, 씨젠(096530), 피씨엘(241820) 등도 10% 넘게 강세를 보이고 있다.권효중 (khjing@edaily.co.kr) | ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞",/news/news_read.nhn?article_id=0004591467&office_id=018&mode=search&query=셀트리온&page=3
코로나19 공포 심리 부각…코스피 2050선으로 후퇴,"(서울=뉴스1) 정은지 기자 = 코스피 지수가 미국 증시 급락 여파로 장초반 1% 넘게 하락했다. 환율은 급등했다. 코스피 지수는 6일 오전 9시 20분 기준 전일 대비 28.44p(1.36%) 하락한 2056.82에 거래되고 있다. 개인이 422억원을 순매수중인 가운데 외국인과 기관이 각각 132억원과 235억원치를 순매도 중이다.시가총액 상위 종목 중 삼성전자(-1.56%), SK하이닉스(-1.05%), 삼성전자우(-1.63%), 삼성바이로로직스(-1.01%), 네이버(-0.55%), LG화학(-1.11%), 현대차(-1.32%), 셀트리온(-0.82%) 등 대부분 약세다. 코스닥 지수는 5.20p(0.77%) 떨어진 645.17을 기록 중이다. 시총 상위 종목 중 에이치엘비(-2.26%), 에코프로비엠(-1.76%), CJENM(-1.70%), 원익IPS(-1.62%) 등이 하락세를 보이고 있는 반면 휴젤(0.31%), 셀트리온헬스케어(0.15%), 케이엠더블유(0.19%) 등은 소폭 상승 중이다.서울외환시장에서 원달러 환율은 9.3원 오른 1190.5원으로 출발했다.서상영 키움증권 연구원은 ""미국을 비롯해 글로벌 기업들의 실적이 코로나19로 인해 부진할 수 있다는 우려가 한국 증시 하락 요인으로 작용할 것""이라며 ""다만 세계보건기구(WHO)가 한국 내 코로나19 확진자가 감소하고 있다고 발표한 점 등을 감안하면 미국에 비해 낙폭은 제한될 것""이라고 전망했다. 5일(현지시간) 다우존스산업평균지수는 코로나19에 대한 불확실성 우려로 전 거래일보다 969.17p(3.58%) 떨어진 2만6121.69로 거래를 마쳤다.스탠더드앤드푸어스(S&P) 500지수는 전 거래일 대비 105.98p(3.39%) 떨어진 3024.14, 나스닥종합지수는 279.49p(3.1%) 떨어진 8738.60으로 장을 마감했다.ejjung@news1.kr© 뉴스1코리아(), 무단 전재 및 재배포 금지",/news/news_read.nhn?article_id=0004505860&office_id=421&mode=search&query=셀트리온&page=3
,"(서울=연합뉴스) 김아람 기자 = 미국 증시가 급락한 데 이어 6일 국내 증시의 코스피도 1%대 하락세로 출발했다.

이날 오전 9시 26분 현재 코스피는 전 거래일보다 28.48포인트(1.37%) 내린 2,056.78을 가리켰다.

지수는 전장보다 32.17포인트(1.54%) 내린 2,053.09로 출발해 약세 흐름을 이어가며 장중 한때 2,049.52까지 떨어졌다.

유가증권시장에서는 외국인이 1천350억원어치를 순매도했다. 개인과 기관은 각각 1천176억원, 134억원을 순매수했다.

지난 5일(현지시간) 뉴욕증시에서는 다우존스30 산업평균지수(-3.58%), 스탠더드앤드푸어스(S&P)500 지수(-3.39%), 나스닥 지수(-3.10%)가 일제히 급락했다.

신종 코로나바이러스 감염증(코로나19)이 전 세계로 확산하면서 미국 주식시장은 다우지수 기준으로 최근 9거래일간 6거래일의 등락률이 3%를 웃도는 급등락 장세를 보이고 있다.

서상영 키움증권 연구원은 ""미국 증시가 코로나19 확산 우려로 큰 폭으로 하락하고 코로나19로 인한 글로벌 기업의 실적 부진 우려도 유입돼 한국 증시에는 하락 요인""이라며 ""미국 내 코로나19 확진자 수가 계속 증가할 것으로 전망되는 점도 투자심리에 부정적""이라고 설명했다.

시가총액 상위종목은 삼성전자(-1.21%), SK하이닉스(-0.95%), 삼성바이오로직스(-0.50%), 네이버(NAVER)(-0.55%), LG화학(-0.74%), 현대차(-1.75%), 셀트리온(-0.27%), 삼성SDI(-0.31%), 삼성물산(-0.90%), LG생활건강(-0.54%) 등 10위권 내 전 종목이 내렸다.

업종별로는 전기가스(-2.12%), 운수창고(-2.10%), 보험(-2.00%), 철강·금속(-1.78%), 운송장비(-1.73%) 등 대부분 약세를 보이고 종이·목재(0.17%)만 강세다.

같은 시각 코스닥지수는 4.10포인트(0.63%) 내린 646.09를 나타냈다.

지수는 7.86포인트(1.21%) 내린 642.33으로 개장해 하락세를 지속하고 있다.

코스닥시장에서는 외국인과 기관이 각각 159억원, 268억원을 순매도했다. 개인은 475억원을 순매수했다.

시총 상위주 중에는 셀트리온헬스케어(-0.29%), 에이치엘비(-2.14%), CJ ENM(-1.77%), 펄어비스(-0.89%), 스튜디오드래곤(-1.39%), 케이엠더블유(-0.58%), 에코프로비엠(-1.52%), 원익IPS(-1.76%), SK머티리얼즈(-1.02%) 등이 내렸다.

시총 10위권 안에서는 휴젤(0.03%)만 올랐다.

rice@yna.co.kr",/news/news_read.nhn?article_id=0011452831&office_id=001&mode=search&query=셀트리온&page=3
외국인 1000억원 넘게 매도중…개인·기관 사들여,"[아이뉴스24 류은혁 기자] 코스피가 1% 넘게 떨어지면서 2050대에 출발했다. 코로나19 확산에 따른 불확실성이 글로벌 증시에 영향을 주면서 국내 증시도 요동치는 것으로 보인다.6일 코스피지수는 전날(2085.26)보다 32.17포인트(1.54%) 내린 2053.09에 거래를 시작했다. 오전 9시 21분 기준 개인과 기관이 각각 994억원, 160억원 순매수 중이며 외국인이 1천189억원 순매도하고 있다.간밤 미국 증시는 코로나19 공포에 또다시 사로잡히면서 3% 넘게 급락했다. 뉴욕증권거래소(NYSE)에서 다우존스 30 산업평균지수는 3.58% 내렸으며 기술주 중심의 나스닥도 3.1% 추락했다.이날 시가총액 상위 10종목도 대부분 하락세를 보이고 있다. 유일하게 상승세인 셀트리온(0.27%)을 제외하고 삼성전자, SK하이닉스, 삼성전자우 등 9개 종목이 내리고 있다.같은 시각 코스닥지수는 전날보다 7.86포인트(1.21%) 내린 642.33에 장을 시작했다. 오전 9시 21분 기준 개인이 422억원 순매수 중인 반면 외국인과 기관이 각각 132억원, 238억원 순매도하고 있다. 외국인은 장 초반 매수세를 보였으나 곧바로 매도세로 전환했다.셀트리온헬스케어, 에이치엘비, CJ ENM, 펄어비스 등 시가총액 상위 10개 종목 모두 내리고 있다. ehryu@inews24.com [ⓒ 아이뉴스24 무단전재 및 재배포 금지]",/news/news_read.nhn?article_id=0000528468&office_id=031&mode=search&query=셀트리온&page=3
,"미국 증시가 급락한 데 이어 오늘(6일) 국내 증시의 코스피도 1%대 하락세로 출발했습니다.이날 오전 9시 26분 기준 코스피는 전 거래일보다 28.48포인트(1.37%) 내린 2,056.78을 가리켰습니다.지수는 전장보다 32.17포인트(1.54%) 내린 2,053.09로 출발해 약세 흐름을 이어가며 장중 한때 2,049.52까지 떨어졌습니다.유가증권시장에서는 외국인이 1천350억 원어치를 순매도했습니다. 개인과 기관은 각각 1천176억 원, 134억 원을 순매수했습니다. 현지시간으로 오늘(5일) 뉴욕증시에서는 다우존스30 산업평균지수(-3.58%), 스탠더드앤드푸어스(S&P)500 지수(-3.39%), 나스닥 지수(-3.10%)가 일제히 급락했습니다.신종 코로나바이러스 감염증(코로나19)이 전 세계로 확산하면서 미국 주식시장은 다우지수 기준으로 최근 9거래일간 6거래일의 등락률이 3%를 웃도는 급등락 장세를 보이고 있습니다.서상영 키움증권 연구원은 ""미국 증시가 코로나19 확산 우려로 큰 폭으로 하락하고 코로나19로 인한 글로벌 기업의 실적 부진 우려도 유입돼 한국 증시에는 하락 요인""이라며 ""미국 내 코로나19 확진자 수가 계속 증가할 것으로 전망되는 점도 투자심리에 부정적""이라고 설명했습니다.시가총액 상위종목은 삼성전자(-1.21%), SK하이닉스(-0.95%), 삼성바이오로직스(-0.50%), 네이버(NAVER)(-0.55%), LG화학(-0.74%), 현대차(-1.75%), 셀트리온(-0.27%), 삼성SDI(-0.31%), 삼성물산(-0.90%), LG생활건강(-0.54%) 등 10위권 내 전 종목이 내렸습니다.업종별로는 전기가스(-2.12%), 운수창고(-2.10%), 보험(-2.00%), 철강·금속(-1.78%), 운송장비(-1.73%) 등 대부분 약세를 보이고 종이·목재(0.17%)만 강세입니다.같은 시각 코스닥지수는 4.10포인트(0.63%) 내린 646.09를 나타냈습니다.지수는 7.86포인트(1.21%) 내린 642.33으로 개장해 하락세를 지속하고 있습니다.코스닥시장에서는 외국인과 기관이 각각 159억 원, 268억 원을 순매도했습니다. 개인은 475억 원을 순매수했습니다.시총 상위주 중에는 셀트리온헬스케어(-0.29%), 에이치엘비(-2.14%), CJ ENM(-1.77%), 펄어비스(-0.89%), 스튜디오드래곤(-1.39%), 케이엠더블유(-0.58%), 에코프로비엠(-1.52%), 원익IPS(-1.76%), SK머티리얼즈(-1.02%) 등이 내렸습니다.시총 10위권 안에서는 휴젤(0.03%)만 올랐습니다.[MBN 온라인뉴스팀]< Copyright ⓒ MBN(www.mbn.co.kr) 무단전재 및 재배포 금지 >",/news/news_read.nhn?article_id=0001428987&office_id=057&mode=search&query=셀트리온&page=3
개인 홀로 순매수,"코스피 지수가 장 초반 1% 넘게 하락세를 보이고 있다. 미국3대 지수가 연일 롤러코스터를 타며 급등락을 반복하는 등 변동성을 키우고 있기 때문으로 풀이된다.6일 오전 9시 57분 현재 코스피 지수는 전거래일 대비 33포인트(1.58%) 하락한 2052.26을 기록중이다. 개인이 홀로 2127억원을 순매수한 가운데 외국인과 기관은 각각 1817억원, 387억원을 순매도했다. 프로그램 매매는 1088억원 규모의 매도우위를 보였다.시가총액 상위종목들도 줄줄이 약세다. 삼성전자(-1.73%)를 비롯해 SK하이닉스(-1.26%), 삼성바이오로직스(-1.31%), 네이버(-0.83%), LG화학(-0.99%), 현대차(-1.75%), 셀트리온(-0.55%), 삼성SDI(-0.93%), 삼성물삼(-1.80%) 등 대부분 하락세다.코스닥 지수는 전거래일대비 5.11포인트(0.79%) 하락한 644.97을 기록중이다.5일(현지시각) 뉴욕증권거래소(NYSE)에서 다우존스 30 산업평균지수는 전장보다 969.58포인트(3.58%) 내린 2만6121.28에 장을 마쳤다.스탠더드앤드푸어스(S&P) 500 지수는 전장보다 106.18포인트(3.39%) 추락한 3023.94, 기술주 중심의 나스닥 지수는 279.49포인트(3.1%) 떨어진 8738.60에 거래를 마감했다.강경태 한국투자증권 연구원은 ""미국내 코로나 확진자 수 증가로 인한 코로나9 확산에 대한 우려가 지수를 끌어내렸다""며 ""JP모건, 뱅크오브아메리카 등 대형 은행 주가 하락압력과 아메리칸에어라인, 유나이티드에어라인 등 항공사 주가가 13%대 급락하는 등 시가총액 상위 기업이 약세를 주도했다""고 진단했다.데일리안 이미경 기자 (esit917@dailian.co.kr)ⓒ (주)데일리안 - 무단전재, 변형, 무단배포 금지",/news/news_read.nhn?article_id=0002387319&office_id=119&mode=search&query=셀트리온&page=3
