head,text,url
코로나 봉쇄 뒤 공장 재가동 준비AP 반경 3㎞ 1000여명 호흡곤란,"인도 남부의 LG화학 공장에서 가스가 누출돼 최소 11명이 사망하고 수백명이 다쳤다고 AP통신 등이 7일 보도했다.


인도 NDTV 등 현지 언론은 남부 안드라프라데시주 비사카파트남의 LG폴리머스인디아 공장 인근 주민들이 이날 오전 유독 가스에 노출됐다고 보도했다. 가스 누출 전 화재도 발생했는데, 곧 진화됐다.


인도 경찰은 폴리스티렌(PS) 수지를 생산하는 LG폴리머스 공장 내 5000t 규모 탱크 2곳에서 합성수지 원료로 쓰이는 스티렌 가스가 샜다고 설명했다. AP는 주 관료 비나이찬드를 인용해 “합성 화학 스티렌이 공장에서 유출됐고, 일부는 길거리에서 쓰러졌으며 일부는 병원으로 이송됐다”며 “11명이 사망했고 인근 3㎞ 정도에 있던 1000명 정도의 사람들이 호흡 곤란과 눈 따가움 등을 호소하고 있다”고 보도했다. 사망자 중에는 8세 소녀도 있었으며, 탈출을 위해 집 2층에서 뛰어내렸다 숨진 사망자도 있다고 AP는 전했다.


해당 공장은 신종 코로나바이러스 감염증(코로나19)으로 가동을 중단했다 재개를 준비하기 위해 최소 인원만 근무하고 있었다고 한다. 하지만 새벽 무렵에 가스가 누출되면서 인근에 거주하는 자고 있던 주민들의 피해를 키웠다.


AFP통신은 “200명에서 500명이 인근 병원에서 치료 중”이라며 “이 가운데 70명 이상은 의식이 없는 상태”라고 전했다. 나렌드라 모디 인도 총리는 국가재난관리국(NDMA)과 이날 오전 긴급회의를 소집해 사고 지역의 구조 상황 등을 점검했다. 모디 총리는 트위터에 “사고 현장 상황에 대해 내무부 및 국가재난관리국의 관계자와 이야기를 나눴다”며 “상황을 면밀히 모니터링 중”이라고 말했다.


LG화학은 이날 입장문을 내고 “LG화학은 현재 현지 마을 주민의 피해 현황을 파악하고 주민들과 임직원의 보호를 위해 최대한 필요한 조치를 관계 기관과 함께 취하고 있다”고 밝혔다.



강기헌 기자 emckk@joongang.co.kr
▶ ▶
/ ⓒ중앙일보(https://joongang.co.kr), 무단 전재 및 재배포 금지",/news/news_read.nhn?article_id=0002998942&office_id=025&mode=search&query=LG화학&page=6
,누,/news/news_read.nhn?article_id=0011594718&office_id=001&mode=search&query=LG화학&page=6
,"(서울=뉴스1) 강민경 기자 = LG화학 인도 현지 생산법인 LG폴리머스인디아 공장에서 스티렌 가스 누출사고로 7일(현지시간) 현재까지 최소 13명이 목숨을 잃었다.미국 CBS방송에 따르면 스와루파 라니 인도 남부 안드라프라데시주 치안감은 ""어린이를 포함해 사망자가 최소 13명 발생한 것으로 파악하고 있다""고 밝혔다.고탐 사왕 안드라프라데시주 경찰청장은 약 800명이 병원에 입원해 치료를 받았다고 설명했다. 환자 중 상당수는 의식이 없는 상태로 알려져 추가 사상자가 나올 가능성도 우려된다.가스는 대부분 주민이 잠든 새벽 시간에 공장에서 새어나오기 시작했으며 현지 경찰은 오전 3시30분에 주민들로부터 신고를 접수했다고 밝혔다.해당 공장은 선풍기 날개, 화장품 용기 등 폴리스티렌 제품을 생산하는 공장으로 원료인 스티렌은 연소 시 유독가스를 배출한다. 이 공장은 코로나19 확산으로 정부가 봉쇄령을 내리자 3월 말까지 폐쇄됐다가 이번 주 초부터 재가동을 준비하고 있었다.현지 경찰은 공장 탱크에 가스가 남아있는 상태에서 재가동을 준비하다가 화학 반응이 일어났고, 탱크 안에서 열이 발생하면서 가스가 새어나간 것으로 추정하고 있다.현재 공장에서 반경 3.2㎞ 이내의 주택가에서 1500명이 대피한 상태다. 사고 당시 상당수의 주민들은 호흡곤란 증세를 보이고, 눈이 타들어가는 듯한 고통을 느낀 것으로 알려졌다. 소셜미디어(SNS)에선 현재 공장 인근에 있던 사람들과 동물들이 길거리에 쓰러지는 모습을 담은 영상이 속속 공유되고 있다.방독면을 장착한 인도 국가재난대응단(NDRF) 단원들은 주택가 곳곳을 돌아다니며 의식을 잃고 쓰러진 사람들을 찾아냈다.이번 사고와 관련해 LG화학 관계자는 ""공장의 가스 누출은 현재 통제된 상태""라며 ""현지 마을 주민의 피해 현황을 파악하고 주민들과 임직원의 보호를 위해 최대한 필요한 조치를 관계 기관과 함께 취하고 있다""고 밝혔다.LG화학은 자세한 피해 현황과 사망 원인, 사건 경위를 조사해 추후 발표할 계획이다.pasta@news1.kr© 뉴스1코리아(), 무단 전재 및 재배포 금지",/news/news_read.nhn?article_id=0004626080&office_id=421&mode=search&query=LG화학&page=6
,"LG화학이 ‘화학’을 뛰어넘어 ‘과학’을 기반으로 정체성을 재정립한 새로운 비전을 선포했다. 과거 전통적인 석유화학 중심 사업에서 전기차 배터리, 첨단소재, 생명과학을 성장축으로 한차례 탈바꿈한 LG화학이 ‘과학’으로 폭을 넓혀 또 한번의 혁신을 꾀하겠다는 의지로 풀이된다.
 LG화학은 7일 신학철 부회장과 각 사업본부 대표 임직원 20여명이 패널로 참석한 가운데 전체 임직원이 볼 수 있도록 ‘디지털 라이브 비전 선포식’을 개최했다고 밝혔다. 새 비전은 ‘더 나은 미래를 위해 과학을 인류의 삶에 연결합니다’(We connect science to life for a better future)로 제시했다. 2006년 ‘차별화된 소재와 솔루션으로 고객과 함께 성장하는 세계적 기업’이라는 비전에서 14년 만에 새로운 목표를 꺼내 든 것이다. LG화학은 이번 새 비전이 ‘축적한 지식과 기술, 솔루션이라는 과학을 바탕으로 새로운 분야의 지식과 유기적으로 결합해 세상에 없던 혁신을 만들고, 고객과 인류의 삶을 풍요롭게 해나간다’는 의미를 담았다고 설명했다.

 신학철 LG화학 부회장이 7일 디지털생중계를 통해 ‘더 나은 미래를 위해 과학을 인류의 삶에 연결합니다’라는 내용의 새 비전을 선포하고 있다. LG화학 제공

이날 선포식에서 신학철 부회장은 “지금까지 우리는 깨지지 않는 화장품 뚜껑부터 세상에 없던 최고의 배터리를 만들기까지 꿈을 현실로 만들어 왔다”며 “이제는 4차 산업혁명 시대를 맞아 인공지능(AI), 빅데이터 등 디지털 기술을 접목해 사업모델을 진화시키고 전혀 다른 분야와 융합해 고객의 기대를 뛰어넘는 가치를 만들어갈 시점”이라고 강조했다.
 LG화학은 새 비전 발표에 따라 석유화학부문은 이산화탄소 저감, 폐플라스틱 재활용 등에 초점을 맞추고, 전지부문도 첨단소재부문 등 다양한 부문과의 공동연구를 통해 고성능 배터리 개발 및 신규 배터리 소재 사업 발굴 등에 나선다.
 한편 에너지 전문 시장조사업체 SNE리서치는 LG화학의 올해 1분기 세계 전기차 배터리 사용량이 전체 27.1%로 집계 이래 처음으로 1위를 차지했다고 이날 밝혔다.
 이정우 기자 woolee@segye.comⓒ 세상을 보는 눈,",/news/news_read.nhn?article_id=0003463159&office_id=022&mode=search&query=LG화학&page=6
1분기 글로벌 점유율 27% 차지… 日 파나소닉-中 CATL 제쳐AI-빅데이터 접목해 사업 진화… 신학철 부회장 디지털 비전 제시,"LG화학이 1분기(1∼3월)에 글로벌 전기차 배터리 시장 점유율에서 처음으로 1위를 차지했다. 일본 파나소닉, 중국 CATL을 제친 결과다. LG화학은 이 같은 사업 다각화 성과를 바탕으로 석유화학 중심의 사업 포트폴리오를 넘어 전지와 첨단소재 등을 아우르는 종합 과학 기업으로 거듭나겠다는 전략이다. 7일 시장조사업체 SNE리서치에 따르면 LG화학 배터리는 올해 1분기 글로벌 전기차 배터리 사용량 가운데 27.1%를 차지하면서 해당 통계 집계 이래 사상 처음 점유율 1위를 차지한 것으로 나타났다. 지난해 1분기(10.7%)와 비교하면 시장 점유율이 2배 이상으로 급증한 것이다. 지난해 1분기엔 CATL, 파나소닉, BYD에 이어 4위였다.
SNE리서치는 “LG화학은 중국산 테슬라 모델3, 아우디 E-트론 등의 판매가 늘어나면서 탑재량이 급증했다”고 설명했다. 무서운 기세로 성장하던 중국 CATL과 BYD는 신종 코로나바이러스 감염증(코로나19)의 직격탄을 맞았다는 분석이 나온다. 이들 업체에 비해 유럽 등 다양한 공급처를 가지고 있는 LG화학은 비교적 영향을 덜 받은 셈이다.
배터리 업계 관계자는 “코로나19의 영향이 있긴 하지만 LG화학이 배터리 시장 점유율 1위에 오른 것은 공급처 다변화 등 그동안의 투자가 성과로 나타나고 있는 것”이라며 “자국 시장을 등에 업은 중국 배터리 업체와 전통의 일본 강자를 누르고 거둔 성과”라고 말했다.
LG화학은 이 같은 사업 다각화 성과를 바탕으로 새로운 비전을 선포했다. 신학철 부회장(사진)과 각 사업본부 대표 임직원 20여 명이 참석한 가운데 ‘디지털 라이브 비전 선포식’을 연 것이다. 새 비전은 ‘더 나은 미래를 위해 과학을 인류의 삶에 연결한다(We connect science to life for a better future)’이다. LG화학이 전사 비전을 새롭게 발표한 것은 2006년 이후 14년 만이다. 신 부회장은 “4차 산업혁명 시대를 맞아 이제는 인공지능(AI), 빅데이터 등 디지털 기술을 접목해 사업 모델을 진화시키고 전혀 다른 분야와 융합해 고객의 기대를 뛰어넘는 가치를 만들어갈 시점”이라고 강조했다. 기존 사업 포트폴리오에 얽매이지 말고 해오던 것과 무관해 보이는 영역에서도 융합을 통해 적극적으로 사업 기회를 찾아야 한다는 주문이다.
이에 따라 LG화학은 기존 화학 중심 사업을 ‘과학’으로 넓히는 작업을 본격화할 예정이다. LG화학이 말하는 과학은 전 분야에 걸친 지식체계와 기술 및 솔루션이다. 기존엔 석유화학 전문성을 강화하는 방향에 초점을 맞췄다면 최근에 경쟁력을 확보한 전지, 첨단소재, 생명과학, 농화학 분야를 모두 성장축으로 삼겠다는 뜻을 분명히 한 것이다. LG화학 관계자는 “특정 사업 하나만을 핵심축으로 규정할 수 없게 된 것”이라고 설명했다.임현석 기자 lhs@donga.com ⓒ 동아일보 & donga.com, 무단 전재 및 재배포 금지",/news/news_read.nhn?article_id=0003284969&office_id=020&mode=search&query=LG화학&page=5
675만㎡용지에 3.3조 들여제3생명과학국가산단 추진오송역세권 사업 본궤도사통팔달 교통호재 가세중부권 개발 최대 화두로`파라곤 센트럴시티` 첫 분양,"코로나19가 전 세계적으로 확산되면서 국민들 시선이 충청북도 오송으로 쏠리고 있다. 매일 코로나 관련 브리핑이 진행되는 질병관리본부가 이곳에 위치해 있기 때문이다.오송은 세종시와 가장 가까운 철도(KTX)가 있어 행정수도 관문이다. 2010년 개장한 KTX 오송역은 2015년 호남고속철도와 2016년 수서고속철도가 잇따라 개통된 후 지난해 이용객 800만명을 돌파하는 등 전국 고속철도 역사 중에서 가장 가파르게 이용객이 증가하고 있다. 이제 코로나19 사태를 계기로 백신과 치료제 개발 등 생명과학 연구에 대한 투자가 집중되며 우리나라 대표 생명과학단지이자 바이오 허브인 이곳에 더욱 힘이 실리고 있다. 때마침 충청북도와 청주시의 숙원사업인 오송역세권지구 도시개발사업 등이 본격화돼 우리나라 중부권 개발 최대 화두로 부상하고 있다. 충청북도는 오송읍 일원 약 675만㎡ 규모에 제3생명과학단지를 추진하기로 하고 현재 예비타당성 조사를 진행 중이다. 충청북도는 오송 제3생명과학 국가산단 조성에 3조3900억원을 투입해 국가 대표 바이오클러스터로 육성하고 스타트업·벤처 기업을 지원할 계획이다.오송에는 우리나라 최초의 생명과학단지가 이미 조성돼 있고, 식품의약품안전처를 비롯해 6대 국책기관이 들어서 있다. 첨단의료복합단지와 제1·2생명과학단지에 이어 제3산단까지 추진하면서 바이오산업 글로벌 허브로 도약하기 위한 날개를 더 달았다.
오송 제2생명과학단지는 이미 90% 이상 분양돼 LG화학과 CJ헬스케어, 메디톡스, 대웅제약, 고려대 의생명공학연구원, 연세대 심혈관제품유효성평가센터, 화상 전문 병원 베스티안 메디클러스터 등 내로라하는 280여 민간 기업과 연구소가 이곳에 터를 잡고 있다. 또 2023년 12월 완공을 목표로 KTX 오송역 인근 700m 지점에 연면적 4만1085㎡ 규모 대형 전시컨벤션센터인 충북청주전시관이 들어선다. 이 밖에도 오송 R&BD 융합형 연구병원과 충북대 3의학관 오송 건립도 추진 중이다. 충청북도는 KTX 오송역을 중심으로 한 지역에 바이오헬스와 MICE(국제회의·인센티브관광·컨벤션·전시) 산업까지 동반 육성하겠다고 밝힌 바 있다. 최근에는 오송역세권지구 도시개발사업이 본궤도에 올라 주목받고 있다. 청주시에 따르면 충북 청주시의 오송역세권 개발 사업은 오송역세권지구 도시개발사업조합(조합)이 2120억원을 투자해 KTX 오송역 주변 70만6976㎡에 주거용지, 상업·업무용지, 도시기반시설용지 등을 조성하는 도시개발사업이다. 이 사업은 토지주인 조합원들에게 개발한 땅을 나눠주는 환지 방식으로 추진한다. 이미 지난해 집행부를 구성하고 케이건설을 시행 대행사로 선정한 조합은 실시설계인가를 받은 뒤 토지·지장물에 대한 감정평가를 위해 사전 조사 작업에 착수했다. 오송역세권 개발을 위한 본격적인 행정절차가 시작됐음을 의미한다. 오송역세권 개발사업이 추진되면 오송역 주변 지역의 체계적인 개발을 유도하고 인근 오송생명과학단지의 상업·업무 기능을 지원해 이 지역 개발에 활력을 불어넣을 것으로 기대된다.
교통 호재도 풍부하다. 지난해 1월 예비타당성조사를 면제받아 추진 중인 평택~오송 간 2복선화 사업에 기존 복선전철도 시속 400㎞ 초고속철도로 건설하겠다는 국토교통부 발표에 따라 오송역 이용객은 더욱 늘어날 것으로 보인다. 또 충북선 철도 고속화 사업에 오송 연결선 사업을 추가해 강원도와 호남을 잇는 강호축(충청북도가 2014년 처음 제안한 초광역 국가발전전략으로 그동안 경부축 중심 국토개발정책으로 소외됐던 호남과 충청, 강원 등 성장잠재력이 풍부한 지역을 연결해 발전시키는 전략) 계획에도 큰 힘이 실렸다. 전국 어디나 이어지는 사통팔달 광역교통망도 갖추게 됐다. 지난해 말에는 동탄에서 청주 국제공항까지 연결되는 수도권 내륙선 건설을 위해 경기도, 충북, 청주시 등 관련 지방자치단체장들이 모여 업무협약을 체결했다. 특히 이맘때 전국 철도 신경망을 두뇌처럼 관리하는 철도교통관제센터도 오송에 건립되는 것도 확정돼 오송역 위상도 더 강화됐다.추가로 천안∼청주공항 복선전철, 서울~세종고속도로(오송지선 포함), 세종∼오송∼청주공항간 중전철(지하철) 등도 추진중이다. 특히 지난해 말 착공한 서울~세종고속도로가 2024년 개통되면 오송에서 서울까지 70분대면 도달할 수 있을 전망이다.아울러 지난 21대 총선에서 청주 흥덕에서 당선된 도종환 국회의원도 제3산단 조성에 3조3000억원 예산을 투입해 세계적 바이오 메카로 만들고 2030년 아시안게임을 오송을 필두로 충청권 4개 시도가 공동 유치하는 것을 목표로 1만석 규모 실내체육관을 비롯한 다양한 문화 체육시설을 짓겠다고 공약을 내걸어 눈길을 끌었다. 국내에서 유일하게 경부·호남선이 분기하는 KTX 오송역이 있고, 정부 부처가 밀집한 세종시와 청주국제공항과도 가까울 뿐 아니라 고려대와 홍익대 세종캠퍼스가 가깝다는 지리적 이점도 부각되고 있다. 인재들이 몰리자 바이오 관련 기업들의 오송 입주 문의도 잇따르고 있다. 특히 국내 최대 규모 바이오 클러스터인 오송바이오폴리스지구는 2만6000여 명의 일자리가 창출되고 3조6000억원의 생산 유발효과가 기대된다. 각종 지역 개발 사업이 가시화하면서 오송 지역 정주 여건도 크게 좋아질 것으로 기대된다. 오송바이오폴리스 지구 내에 짓는 '오송역 파라곤 센트럴시티' 1차 2415가구를 필두로 직주근접을 앞세운 신규 아파트 공급도 5월부터 본격화될 전망이다.
[이한나 기자] [ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]",/news/news_read.nhn?article_id=0004570756&office_id=009&mode=search&query=LG화학&page=5
LG화학 14년 만에 새비전 선포,"[서울신문]LG화학이 14년 만에 회사의 새로운 비전을 선포했다. 화학을 뛰어넘어 과학을 기반으로 회사의 정체성을 새로 짠다는 계획이다.LG화학은 신학철 부회장과 각 사업본부 대표 임직원 20여명이 패널로 참석한 가운데 전체 임직원들이 볼 수 있도록 ‘디지털 라이브 비전 선포식’을 7일 개최했다.이날 LG화학이 새로 제시한 비전은 ‘더 나은 미래를 위해 과학을 인류의 삶에 연결합니다’다. 회사가 축적한 지식 등 과학을 바탕으로 새로운 분야의 지식과 유기적으로 결합하면서 고객과 인류의 삶을 풍요롭게 해 나간다는 의미다.이런 비전을 실현하기 위해 회사의 조직문화도 대대적으로 혁신한다. 리더십 육성 체계를 전면적으로 개편하는 한편 올해 하반기부터 채용이나 평가 등 인사 제도에도 관련 내용을 반영할 계획이다.오경진 기자 oh3@seoul.co.kr▶
▶
▶ⓒ 서울신문(www.seoul.co.kr), 무단전재 및 재배포금지",/news/news_read.nhn?article_id=0003088704&office_id=081&mode=search&query=LG화학&page=5
,"자국민 철수 과정서 한일협력 지속(요하네스버그·서울=연합뉴스) 김성진 특파원 이정진 기자 = 신종 코로나바이러스 감염증(코로나19)으로 인한 자국민 철수 과정에서 한국과 일본 간의 협력이 이어지고 있다.

한국인 119명은 7일(현지시간) 주탄자니아 한국대사관이 주도해 마련한 카타르항공 임시항공편을 타고 탄자니아 다레살람에서 빠져나와 카타르 도하를 경유, 8일 인천공항에 도착할 예정이라고 외교부가 밝혔다.

다레살람-도하간 운항하는 임시항공편에는 우리 교민 외에도 일본(24명), 캐나다(31명), 영국(13명), 중국(2명) 등 총 8개국 199명의 탑승객을 태웠다.
이들은 도하에서 환승해 각자 최종 목적지로 이동한다.

그간 한국이 마련한 전세기에 마다가스카르와 케냐, 필리핀 등에서 일본인이 탑승하고, 인도 벵갈루루와 수단 등에서 일본이 마련한 임시항공편에 한국인이 타는 등 자국민 철수 과정에서 한국과 일본 양국은 긴밀히 협력하고 있다.

또 백혈병에 걸린 한국 어린이 A(5) 양도 일본항공 특별기를 타고 귀국한 적이 있다. 이 과정에서 일본 측은 A양과 이들의 가족까지 3명의 좌석을 마련하는 등 배려했던 것으로 알려졌다.

한편 폴란드에서도 폴란드항공 임시항공편을 타고 한국 국민들이 이날 낮 인천공항에 도착했다. 이 항공기가 8일 바르샤바로 돌아갈 때는 LG화학 등 한국 기업인 260여명을 태울 예정이다.

sungjin@yna.co.kr, transil@yna.co.kr",/news/news_read.nhn?article_id=0011594757&office_id=001&mode=search&query=LG화학&page=5
,"""8일 새벽 재누출 시작""…전날 사고로 최소 11명 사망(첸나이 로이터=연합뉴스) 인도 남부 안드라프라데시주 비사카파트남의 LG폴리머스인디아 공장에서 8일(현지시간) 유독가스가 다시 누출돼 주민이 대피하고 있다고 로이터통신이 보도했다.

로이터는 당국자를 인용해 이날 이른 시간부터 공장에서 유독가스가 다시 누출되기 시작해 더 광범위한 대피를 촉발했다고 전했다.

이 지역의 소방 당국자는 로이터에 ""상황이 긴박하다""며 공장으로부터 반경 5km 이내에 있는 사람들이 이동하고 있다고 말했다.

몇 시간 전만 해도 당국자들은 공장의 상황이 통제되고 있다고 말했다고 로이터는 전했다.

AP통신에 따르면 7일 새벽 3시께 LG폴리머스인디아 공장에서 스타이렌 가스가 누출돼 최소 주민 11명이 사망하고 약 1천명이 입원하는 사고가 발생했다.

또 공장 반경 3㎞ 내 주민들은 눈이 타는 듯한 증상과 함께 호흡 곤란, 구토 증세 등을 호소했고, 이 지역 주민 3천여명에게는 대피령이 내려졌다.

LG폴리머스인디아는 1961년 설립된 인도 최대 폴리스타이렌 수지 제조업체인 힌두스탄 폴리머를 LG화학이 1996년 인수한 뒤 사명을 바꾼 회사로, 66만㎡ 규모에 근무 직원은 300여명이다.",/news/news_read.nhn?article_id=0011594758&office_id=001&mode=search&query=LG화학&page=5
전날 사고로 어린이 포함 최소 13명 사망,"(서울=뉴스1) 강민경 기자 = 지난 7일 스티렌 가스 누출사고가 발생했던 LG화학 인도 현지 생산법인 LG폴리머스인디아 공장에서 8일 새벽 또다시 가스가 새어나오기 시작했다.인도 남부 안드라프라데시주 비사카파트남의 현지 소방관은 로이터통신 인터뷰에서 ""상황이 긴박하다. 공장 반경 5㎞ 이내의 사람들이 대피하고 있다""고 밝혔다.CBS방송은 현지 경찰을 인용, 이번 사고로 인해 현재까지 어린이를 포함해 최소 13명의 사망자가 발생했다고 전했다.고탐 사왕 안드라프라데시주 경찰청장은 약 800명이 병원에 입원해 치료를 받았다고 설명했다. 환자 중 상당수는 의식이 없는 상태로 알려져 추가 사상자가 나올 가능성도 우려된다.가스는 대부분 주민이 잠든 새벽 시간에 공장에서 새어나오기 시작했으며 현지 경찰은 7일 오전 3시30분에 주민들로부터 신고를 접수했다고 밝혔다.해당 공장은 선풍기 날개, 화장품 용기 등 폴리스티렌 제품을 생산하는 공장으로 원료인 스티렌은 연소 시 유독가스를 배출한다. 이 공장은 코로나19 확산으로 정부가 봉쇄령을 내리자 3월 말까지 폐쇄됐다가 이번 주 초부터 재가동을 준비하고 있었다.현지 경찰은 공장 탱크에 가스가 남아있는 상태에서 재가동을 준비하다가 화학 반응이 일어났고, 탱크 안에서 열이 발생하면서 가스가 새어나간 것으로 추정하고 있다.사고 당시 상당수의 주민들은 호흡곤란 증세를 보이고, 눈이 타들어가는 듯한 고통을 느낀 것으로 알려졌다. 소셜미디어(SNS)에선 현재 공장 인근에 있던 사람들과 동물들이 길거리에 쓰러지는 모습을 담은 영상이 속속 공유되고 있다.pasta@news1.kr© 뉴스1코리아(), 무단 전재 및 재배포 금지",/news/news_read.nhn?article_id=0004626132&office_id=421&mode=search&query=LG화학&page=5
