head,text,url
빈폴 30주년 리뉴얼 대표상품레트로 감성의 `890311` 라인60~70년대 유니폼 등서 영감트렌디한 워크·스트리트 웨어체크 패턴·퀼팅 디자인 더해다양한 컬러·소재로 연출가능,"빈폴이 30주년 리뉴얼의 대표 상품 '팔구공삼일일(890311)'을 선보였다. 빈폴은 한국적 클래식의 브랜드 아이덴티티를 보여줄 수 있는 대표 상품 '890311' 라인의 첫 번째 팝업 스토어를 비어커 한남점에 오는 11일까지 오픈한다고 지난 2일 밝혔다. 빈폴은 지난해 브랜드 30주년을 맞아 글로벌 브랜드로 성장하는 것을 목표로 브랜드 리뉴얼을 단행한 바 있다. 890311 라인은 우리나라 정서·문화·철학 등 한국의 헤리티지를 담은 상품과 서비스를 바탕으로 젊은 세대와 글로벌 고객 공략에 나선다.빈폴은 론칭 시기인 1989년 3월 11일을 모티브로 한 890311 라인을 MZ세대(밀레니얼세대+Z세대)의 핫 플레이스로 알려진 한남동에 위치한 비이커 매장에 오픈했다. 1960~1970년대 시대상을 엿볼 수 있는 레트로 감성을 토대로 한국의 대표 꽃인 오얏꽃(자두의 순우리말)을 상징화한 상품을 출시했다. 또 공장과 버스·택시기사 등 유니폼과 럭비선수들이 입었던 운동복에서 영감을 받아 동시대적 디자인과 실용성을 가미한 워크 웨어와 스트리트 웨어를 내놨다. 빈폴은 럭비 스타일 상품에 오버사이즈 스타일과 다양한 컬러와 소재를 결합했고 브랜드 고유의 체크 패턴과 스포츠 감성의 손목과 허리 줄임 원단을 매칭하거나 퀼팅으로 디자인해 신선함을 더했다.정구호 컨설팅 고문은 ""890311 라인은 스포츠와 캐주얼 감성이 세련되게 합해져 젊은 세대가 트렌디하게 코디할 수 있다""며 ""팬츠는 배기부터 치노까지 다양하게 출시됐는데 루즈핏의 릴렉스한 느낌으로 상의 코디에 따라 다양한 이미지를 연출할 수 있다""고 설명했다. 이번 팝업 스토어는 지난달 27일부터 이달 11일까지 열고, 향후 MZ세대가 주목하는 상권에 추가 팝업 스토어를 오픈할 계획이다.
한편 빈폴은 브랜드 아이덴티티와 디자인적 포인트를 살린 '빈폴 전용 서체'를 개발해 SSF샵을 통해 무료로 제공한다. PC를 통해 내려받아 문서를 비롯해 폰트를 사용하는 프로그램에서 사용할 수 있다.박남영 빈폴사업부장은 ""빈폴 리뉴얼 이후 변화될 모습을 집약한 라인이 890311이라고 말할 수 있다""며 ""모든 고객이 변화를 체감할 수 있도록 신규 상품은 물론 매장, 서비스 등에 담겨진 빈폴의 진정성을 지속적으로 커뮤니케이션해 나갈 방침""이라고 말했다.삼성물산 패션부문 통합 온라인몰 SSF샵은 890311 라인 론칭을 기념해 오는 8일까지 구매 고객을 대상으로 할인해주고 테리 손수건을 증정하는 이벤트를 마련했다. 또 빈폴 공식 인스타그램에서 론칭 축하 메시지를 남긴 고객 중 5명을 추첨해 헤리티지 피케 티셔츠를 제공한다. [심상대 기자] [ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]",/news/news_read.nhn?article_id=0004530265&office_id=009&mode=search&query=삼성물산&page=2
5일 제3차 회의 개최…노조 포함 '중점과제' 논의 전망,"(서울=뉴스1) 주성호 기자 = 삼성 준법감시위원회(이하 준법위원회)가 5일 3차 회의를 열고 주요 계열사별 현안 논의에 돌입한다.지난달 삼성전자를 포함한 10여개 기업들로부터 7년 전 벌어진 '시민단체 후원내역 무단열람' 논란에 대한 공식사과를 이끌어낸 준법위원회가 추가로 중점 검토할 과제가 무엇일지에 업계의 관심이 모아진다.5일 관련업계에 따르면 삼성 준법위원회는 이날 오후 2시 서울 서초동 삼성생명 사옥에서 제3차 회의를 개최한다. 지난 2월 5일 출범 이후 첫 회의를 개최하고 13일에 2차 회의를 연 뒤 3주만이다.지난달 2차 회의 이후 국내에서 '신종 코로나바이러스 감염증'(코로나19) 확진자가 급증하고 위기경보가 '심각'으로 격상되면서 준법위원회 내에서도 3차 회의 연기에 대한 우려가 나왔지만 예정대로 강행하기로 결정됐다.이에 대해 준법위원회 사무국 관계자는 ""전날 오후에 회의를 열고 3차 회의 개최 여부를 검토한 결과 예정대로 진행하기로 결정됐다""고 설명했다.이번 3차 회의는 준법위원회가 사실상 '첫 성과'를 거둔 직후에 열린다는 점에서도 재계의 관심이 쏠리고 있다.앞서 2월 28일 삼성전자, 삼성물산 등 17개 계열사는 과거 미래전략실이 임직원들의 시민단체 기부금 후원내역을 무단으로 열람한 것과 관련해서 ""명백한 잘못이었음을 인정한다""며 공식 사과했다. 삼성으로부터 7년 전 사건에 대한 사과를 이끌어낸 데는 삼성 준법위원회의 강한 우려와 진정성 있는 사과 요구라는 의견이 결정적으로 작용했다. 특히 이번 사태는 이미 관련자들에 대한 사법 절차가 진행 중이며, 준법위원회가 설립되기도 전인 2013년에 발생한 사안이라 위원회가 판단할 사안이 아니었다. 이처럼 준법위원회가 실효적 성과를 내면서 향후 논의 과제에 대해서도 이목이 집중된다. 우선 이날 3차 회의에서 준법위원회는 지난달말 발표된 삼성의 공식사과 이후 후속조치에 대한 논의가 이뤄질 것으로 예상된다. 김지형 준법위원회 위원장은 지난달 2차 회의를 마친 직후 ""앞으로 위원회가 다룰 중점 논의 과제를 선정할 계획""이라고 밝힌 바 있다. 우선적으로 준법위원회가 다룰 중점 과제와 관련해선 그간 삼성 안팎에서 논란이 많았던 노동조합 관련 현안이 유력하다는 분석이 지배적이다. 지난해말 이사회 의장이었던 이상훈 사장이 법정구속된 이후 삼성디스플레이, 삼성화재 등 주요 계열사별로 노조가 속속 출범한 가운데 합법적이고 건전한 노사관계 정립과 관련한 의견이 오갈 수도 있다는 관측이다. 3월 이후 최고경영진과 이사회 멤버가 교체되는 계열사와의 정기 만남이 이뤄질지에도 관심이 쏠린다. 삼성생명, 삼성전기 등 준법위원회와 협약을 맺은 계열사들의 경우 올들어 CEO가 바뀌었다.또 삼성전자는 지난달 사상 최초로 사외이사인 박재완 전 기획재정부 장관을 이사회 의장으로 선출했으며 한종희 VD사업부장 사장과 최윤호 CFO 사장 등을 신임 사내이사로 뽑는 등 이사회 세대교체가 이뤄진다. 준법위원회가 CEO를 포함한 고위 경영진의 비위행위에 대한 감시 역할도 맡고 있기 때문에 CEO가 바뀐 계열사의 경우 위원회와 상견례를 겸한 만남이 추진될 가능성이 높다는 분석이다.준법위원회가 언론을 비롯한 사회각계와 소통할 공식창구인 공식 홈페이지 오픈도 조만간 이뤄질 것으로 전망된다. 이미 준법위원회는 홈페이지 메뉴와 구성 등을 큰틀에서 마무리지었으며 최종 운영 절차 등을 점검 중인 것으로 알려졌다. 준법위원회 측은 ""홈페이지 서버 운영 주체가 누구인지를 두고서도 위원들간 다양한 의견이 나오고 있다""면서 ""오픈을 위해 최종적으로 조율할 것들이 아직 남아 있다""고 밝혔다. sho218@news1.kr© 뉴스1코리아(), 무단 전재 및 재배포 금지",/news/news_read.nhn?article_id=0004502852&office_id=421&mode=search&query=삼성물산&page=2
,"□클래식과 로맨틱, 그리고 파스텔.올 해 봄·여름(S/S) 여성복 시장을 이끌 트렌드가 될 것으로 전망되는 세 단어다.삼성물산 패션부문은 3일 올 시즌 여성복 트렌드에 대해 이 같이 예측하며, 이를 기초로 자사 브랜드인 발렌티노와 구호, 오이아우어, 에잇세컨즈, 르베이지 등의 디자인을 분석한 결과를 제시했다.임지연 삼성패션연구소장은 “올 봄여름 시즌 여성 패션의 특징은 미니멀 스타일과 맥시멀 디테일이 공존한다는 점”이라면서 “일상생활을 고려한 활용도 높은 에센셜 아이템에 과거에 유행했던 퍼프, 러플 등 로맨틱한 요소들이 가미된 절충적인 스타일이 주목받을 것”이라고 내다봤다.먼저 올 시즌 여성 패션위크의 화두는 ‘지속 가능성’으로 분석됐다.삼성물산에 따르면 소비의 기준에 신념까지 포함되고 의식 있는 소비를 지향하는 사람들이 많아지면서 패션을 대하는 태도가 변화하고 있다. 패션은 이제 사회와 환경을 고려한 책임감을 강조하며, 오래 두고 입을 수 있는 클래식 아이템과 시대를 초월해 변하지 않는 가치에 집중한다는 것. 발렌티노는 가장 보편적인 아이템인 화이트 셔츠를 연구한 컬렉션을, 프라다는 미니멀리즘 철학 ‘Less is more’(간결한 것(단순한 것)이 더 아름답다)를 반영한 절제가 느껴지는 오피스 룩을 선보이는 등 주요 럭셔리 브랜드는 타임리스함과 단순함에 중점을 둔 기본에 충실한 디자인을 제안했다.‘구호(KUHO)’는 봄 시즌 대표 클래식 스타일인 트렌치 코트를 재해석하여 구조에 변화를 줬다. 숏 트렌치 재킷과 롱 베스트를 셋업으로 출시, 함께 레이어링해 트렌치 코트로 입거나 두 아이템을 따로 활용할 수 있도록 했다. 또한 빅 포켓, 탈착 가능한 벨트 등 기능적 디테일도 더해 실용성을 높였다.□삼성물산은 또 지난해 패션의 화두로 떠올랐던 ‘레트로’의 연장선으로 ‘히스토릭 로맨틱’을 제시했다.더욱 시대를 거슬러 역사적 시대의 낭만을 이야기한다는 의미로, 올 시즌 세계 주요 패션위크에서 루이비통·버버리 등 주요 브랜드들이 르네상스, 바로크 등 화려하고 낭만적인 시대의 의상에서 영감을 받은 ‘히스토릭(Historic)’ 로맨틱 룩을 보여준 것을 예로 들었다.‘오이아우어(OIAUER)’는 최근 볼륨 소매, 어깨 퍼프/셔링 등 페미닌한 요소를 다양하게 활용한 상품들을 출시했다. 자칫 과장돼 보일 수 있는 디테일을 재킷, 원피스, 블라우스 등에 웨어러블하게 표현해 일상에서도 부담없이 착용할 수 있게 했다. ‘에잇세컨즈’도 러플 디테일로 볼륨 있는 실루엣을 만들어주는 핑크 드레스, 어깨와 목 부분에 프릴, 레이스로 포인트를 준 블라우스 등 로맨틱한 요소를 적용한 상품들을 선보였다.삼성물산은 마지막으로 미니멀한 블랙과 화이트, 그리고 산뜻한 파스텔 컬러가 주를 이룰 것으로 내다봤다.간결한 블랙·화이트 컬러의 심플하고 절제된 룩이 주목받는 동시에, 부드러운 파스텔 컬러들을 산뜻하면서도 웨어러블하게 표현한 스타일도 강세라는 내용이다.‘르베이지(LEBEIGE)’는 새로운 라인 ‘컬렉션 라벨’을 출시, 입체 패턴으로 곡선의 미를 표현한 올 블랙 저지탑·스커트 셋업, 드레시한 블랙 볼륨 원피스, 비치는 소재를 통한 화이트 레이어링 룩 등을 선보였다. 엣지 있는 블랙과 우아한 화이트 컬러를 활용한 스타일을 제안했다.구호플러스 역시 클린한 무드의 핑크 셔츠, 생동감 있는 애플 그린 니트, 페미닌한 스카이 블루 셔츠 원피스 등을 출시해 봄의 신선한 기운을 담았다.이충진 기자 hot@kyunghyang.com▶ ▶ ©스포츠경향(), 무단전재 및 재배포 금지",/news/news_read.nhn?article_id=0000659998&office_id=144&mode=search&query=삼성물산&page=2
,"[아시아경제 조유진 기자] 삼성물산 패션부문의 빈폴스포츠는 기능성과 패션성을 겸비한 청키 스니커즈 스타일의 '바운서 2.0'을 출시했다고 5일 밝혔다.바운서 2.0은 3중 쿠셔닝(2중 미드솔과 클라우드메쉬)을 적용해 걷거나 뛸 때 편안하면서 우수한 탄력감을 제공한다. 신발 뒤쪽 미드솔을 넓게 디자인해 브랜드 아이덴티티를 강하게 표출하는 동시에, 접지력이 우수한 아웃솔을 적용해 발이 땅에 닿을 때 흔들리지 않고 안정적이다.또 통기성과 경량성이 좋은 펀칭형 인솔을 적용하는 한편 신발 굽 높이를 최대 4Cm 로 디자인해 키높이 기능까지 제공한다.블랙과 화이트, 오렌지, 애플그린 4가지 색상으로 출시됐고, 가격은 10만9000~12만9000원이다.김선미 빈폴스포츠 팀장은 “MZ 세대가 웰니스에 대해 지속적인 관심을 표출하고 있기 때문에 러닝 등 스포츠에 기반한 다양한 상품들을 선보일 것” 이라고 말했다.출시와 함께 이달 6일부터 전국 매장과 삼성물산 패션부문 통합 온라인몰 SSF샵을 통해 시즌 상품 구매고객을 대상으로 즉시 사용 가능한 금액권(최대 6만원) 증정 이벤트를 진행한다.조유진 기자 tint@asiae.co.kr <ⓒ경제를 보는 눈, 세계를 보는 창 아시아경제 무단전재 배포금지>",/news/news_read.nhn?article_id=0004636876&office_id=277&mode=search&query=삼성물산&page=2
개인 또 1500억 순매수..외국인 매도세 전환,"[이데일리 최정희 기자] 코스피 지수가 상승 출발했다. 4거래일 연속 오름세다. 미국 뉴욕증시가 3~4% 오르면서 투자 심리 개선이 국내 증시로도 이어지고 있다. 다만 수급은 약한 편이다. 5일 마켓포인트에 따르면 코스피 지수는 전 거래일보다 8.04포인트, 0.39% 오른 2067.37에 거래되고 있다. 간밤 뉴욕 증시는 3~4% 폭등했다. 다우존스산업평균 지수가 4.53%, 나스닥 지수가 3.85%, 스탠다드앤드푸어스(S&P)500지수가 4.22% 올랐다. 미국 내 코로나19 확진자 수가 증가하고 있다는 소식이 전해졌으나 의회가 83억 달러 규모의 긴급 자금 투입을 발표한 것이 긍정적인 역할을 했다. 미국 14개주에서 열린 ‘슈퍼 화요일’ 민주당 대선 후보 경선에서 조 바이든 전 부통령이 10개주에서 1위를 기록, 법인세율 인상을 주장하는 버니 샌더스 상원의원을 누른 것도 투자 심리를 개선시켰다. 뉴욕증시 훈풍에 국내 증시로 일단 상승세로 출발한 것으로 보인다. 다만 수급은 강하지 않다. 개인투자자만 하루 만에 1500억원 가량 순매수세를 보이고 있다. 외국인과 기관은 각각 847억원, 760억원 동반 순매도세다. 프로그램 매매로는 차익과 비차익을 합해 500억원 가량 순매도중이다. 원-달러 환율은 1.5원 가량 하락중이다. 시가총액 상위 종목들은 상승과 하락이 엇갈린다. 삼성전자(005930), SK하이닉스(000660)가 각각 0.35%, 0.11% 하락하고 KB금융(105560)도 0.90% 떨어지고 있다. LG화학(051910)이 3% 오르고 현대차(005380), 삼성SDI(006400), LG생활건강(051900)이 1%대 상승하고 있다. 삼성바이오로직스(207940), NAVER(035420), 셀트리온(068270), 삼성물산(028260), 현대모비스(012330), POSCO(005490) 등은 1% 미만의 상승세를 보이고 있다. 개별종목으로 보면 SK네트웍스(001740)는 주요소 매각과 자사주 매입 등에 힘입어 11%대 상승중이다. 업종별로는 희비가 갈린다. 화학, 비긍속광물, 의약품, 철강금속, 의료정밀, 운송장비, 유통업, 건설업, 운수창고, 통신업, 증권 등이 강세다. 반면 음식료품, 전기가스업, 은행 등이 하락세다.최정희 (jhid0201@edaily.co.kr) | ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞",/news/news_read.nhn?article_id=0004590522&office_id=018&mode=search&query=삼성물산&page=2
,"(서울=연합뉴스) 김아람 기자 = 5일 코스피가 상승세로 출발했다.

이날 오전 9시 23분 현재 코스피는 전 거래일보다 10.18포인트(0.49%) 오른 2,069.51을 가리켰다.

지수는 전장보다 18.78포인트(0.91%) 오른 2,078.11로 출발해 강세 흐름을 이어가고 있다.

유가증권시장에서는 개인이 2천836억원어치를 순매수했다. 외국인과 기관은 각각 619억원, 2천284억원을 순매도했다.

지난 4일(현지시간) 뉴욕증시에서는 다우존스30 산업평균지수(4.53%), 스탠더드앤드푸어스(S&P)500 지수(4.22%), 나스닥 지수(3.85%)가 일제히 전날의 급락을 딛고 큰 폭으로 올랐다.

미국 민주당 대선 후보 경선에서 중도 성향의 조 바이든 전 부통령이 약진하고 주요국 중앙은행의 통화 완화정책 공조에 대한 기대가 커진 점 등이 호재였다.

이영곤 하나금융투자 연구원은 ""미국 주가가 큰 폭으로 반등에 성공하면서 투자심리가 많이 개선되는 모습을 보이고 있다""며 ""국내 증시는 미국 민주당 경선 결과와 통화정책 등의 변수가 어제 선반영돼 오늘 상승 탄력은 다소 둔화했지만 시장은 전반적으로 안정을 찾아가고 있다""고 설명했다.

시가총액 상위종목 가운데는 삼성바이오로직스(0.61%), 네이버(0.56%), LG화학(3.32%), 현대차(1.33%), 셀트리온(0.86%), 삼성SDI(1.90%), 삼성물산(0.46%), LG생활건강(1.18%) 등이 올랐다.

삼성전자(-0.35%), SK하이닉스(-0.11%) 등은 내렸다.

업종별로는 건설(1.82%), 화학(1.22%), 운수창고(1.16%), 비금속광물(1.09%) 등이 대부분 강세였고 전기가스(-0.47%), 음식료품(-0.40%), 은행(-0.30%) 등은 약세다.

같은 시각 코스닥지수는 5.63포인트(0.88%) 오른 647.36을 나타냈다.

지수는 6.02포인트(0.94%) 오른 647.75로 개장해 상승세를 지속하고 있다.

코스닥시장에서도 개인이 923억원을 순매수했다. 외국인과 기관은 각각 469억원, 419억원을 순매도했다.

시총 상위주 중에는 셀트리온헬스케어(1.85%), 에이치엘비(0.11%), 펄어비스(0.56%), 스튜디오드래곤(0.64%), 케이엠더블유(0.99%), 에코프로비엠(0.58%), 원익IPS(1.18%), SK머티리얼즈(0.33%) 등이 올랐다.

CJ ENM(-0.31%), 휴젤(-0.61%) 등은 내렸다.

rice@yna.co.kr",/news/news_read.nhn?article_id=0011449682&office_id=001&mode=search&query=삼성물산&page=2
,"[머니투데이 오정은 기자]
삼성물산 패션부문의 빈폴스포츠는 겨울잠에서 개구리가 깨어난다는 경칩을 맞아 쿠셔닝과 패션성을 겸비한 청키 스니커즈 스타일의 ‘바운서(Bouncer) 2.0’을 출시했다고 5일 밝혔다.
빈폴스포츠는 젊은 층이 추구하는 웰니스 트렌드를 고려해 스포티즘과 함께 뉴트로한 감성의 ‘바운서 2.0’ 3종 세트를 내놨다.
‘바운서 2.0’ 상품은 모두 대표 기능인 3중 쿠셔닝(2중 미드솔과 클라우드메쉬)을 적용해 걷거나 뛸 경우 편안할 뿐 아니라 우수한 탄력감을 경험할 수 있다. 신발 뒤쪽 미드솔을 다소 넓게 디자인해 브랜드 정체성을 강하게 표출하면서 접지력이 우수한 아웃솔을 적용해 발이 땅에 닿을 때 흔들리지 않고 안정적이다.
또 통기성과 경량성이 좋은 펀칭형 인솔을 적용하는 한편 신발 굽 높이를 최대 4cm 로 디자인해 키 높이 기능까지 제공한다.
빈폴스포츠 ‘바운서 2.0’은 블랙과 화이트 컬러는 물론 오렌지, 애플그린 등 포인트 컬러로 출시됐고, 가격은 10만9000원에서 12만9000원이다.
김선미 빈폴스포츠 팀장은 “청키 스니커즈의 인기가 지속되는 가운데 스포티즘과 젊은 감성을 반영한 ‘바운서 2.0’을 개발했다”며 “MZ 세대에 걸맞는 러닝 등 스포츠에 기반한 다양한 상품들을 선보일 것”이라고 말했다.
빈폴스포츠는 ‘바운서 2.0’ 출시와 함께 이달 6일부터 전국 매장과 삼성물산 패션부문 통합 온라인몰 SSF샵을 통해 시즌 상품 구매고객을 대상으로 즉시 사용 가능한 금액 증정 이벤트를 진행한다. 오정은 기자 agentlittle@mt.co.kr
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>",/news/news_read.nhn?article_id=0004369937&office_id=008&mode=search&query=삼성물산&page=2
,"[머니투데이 한정수 기자] [[개장 시황]]코스피 지수가 2070선을 회복했다. 장 초반 2080선을 넘보기도 했으나, 외국인이 하루 만에 다시 '팔자'로 돌아서고 기관 매물도 쏟아지면서 하방 압력이 가해지는 모습이다. 5일 오전 9시30분 코스피 지수는 전 거래일 대비 14.15포인트(0.69%) 오른 2073.48을 기록 중이다. 간밤 뉴욕증시가 급등하며 국내 증시에도 긍정적인 영향을 준 것으로 풀이된다. 7거래일 연속 투매에 나섰던 외국인은 전날 순매수세로 돌아서며 지수를 끌어올렸다. 그러나 이날은 다시 순매도로 돌아서 현재 497억원 팔고 있다. 기관도 2625억원 매도하고 있다. 개인만이 3055억원 사들이며 지수를 방어하고 있다. 대부분의 업종이 상승세다. 건설업이 2%대 상승률을 기록하고 있다. 이 밖에 화학, 유통업, 섬유, 의약품, 증권 등은 모두 1%대의 상승률을 보인다. 시가총액 상위 10개 종목들은 삼성전자를 제외하고 모두 오르고 있다. 삼성전자는 전 거래일 대비 100원(0.17%) 하락한 5만7300원을 기록 중이다. LG화학이 3.83%, 셀트리온과 삼성물산이 2.29% 오르고 있다. 코스닥 지수도 6.72포인트(1.05%) 오른 648.45를 기록 중이다. 외국인이 435억원, 기관이 477억원 순매도세를 보이고 있고 개인만 964억원어치를 사고 있다. 코스닥도 대부분의 업종이 오름세를 보인다. 제약, 통신서비스, 유통, 운송 등이 모두 1%대 상승률을 보이고 있다. 금융, 제조, 통신장비 등은 강보합권이다. 시가총액 상위 10개 종목 중에서는 에이치엘비와 휴젤을 제외하고는 모두 상승세를 타고 있다. 가장 상승폭이 큰 종목은 셀트리온헬스케어로 전 거래일 대비 1500원(2.31%) 오른 6만6500원에 거래되고 있다.한정수 기자 jeongsuhan@
<저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>",/news/news_read.nhn?article_id=0004369940&office_id=008&mode=search&query=삼성물산&page=2
코스닥은 1% 넘게 상승…박스권 속 반등 예상,"[아시아경제 이민우 기자] 장 초반 개인들의 매수세가 몰리며 코스피가 1%가까이 상승개장했다. 코스닥 지수도 1% 넘게 상승하며 650선에 육박하고 있다.5일 코스피는 전날보다 0.91%(18.78) 오른 2078.11로 출발했다. 이날 오전 9시 35분 기준 전일 대비 0.93%(19.25) 오른 20x78.58을 기록 중이다.거래주체별 매매동향을 보면 유가증권시장에서는 개인이 3082억원을 순매수했다. 외국인과 기관은 각각 522억원, 2620억원을 순매도했다.대부분의 업종이 상승세다. 건설업이 2.37%로 가장 많이 올랐다. 이어 유통업(1.46%), 화학(1.46%), 섬유·의복(1.32%), 비금속광물(1.28%) 등의 순이었다. 반면 전기가스업(0.44%)과 전기·전자(0.09%)는 떨어졌다.시가총액 상위 10위 종목은 모두 상승세다. LG화학의 상승폭이 4.34%로 가장 컸다. 삼성SDI(2.38%), 삼성물산(2.29%), LG생활건강(2.29%), 셀트리온(2.01%), 현대차(1.77%) 등의 순이었다.현재 코스피 시장에서는 상·하한가 종목은 없는 상황이다. 680종목이 오르고 있으며, 155종목이 내림세다. 66종목은 보합을 기록 중이다.코스닥도 전날 대비 0.94%(6.02) 오른 647.75로 출발했다. 오전 9시37분 1.20%(7.67) 상승한 기준 649.40을 나타내고 있다.코스닥시장에서는 개인과 기관이 각각 1235억원, 3321억원을 순매수했다. 외국인은 4484억원을 순매도했다.업종별로는 섬유·의류(0.58% 하락), 방송서비스(0.02% 하락)를 제외한 전 업종이 오름세다. 기타서비스가 1.79%로 가장 크게 오르고 있다. 이어 유통(1.73%), 제약(1.53%), 통신서비스(1.42%), 컴퓨터서비스(1.06%) 등의 순이었다.시가총액 상위 10위 종목들도 대부분 상승세다. 셀트리온헬스케어가 2.92%로 가장 많이 오르고 있다. 이어 휴젤(1.29%), 원익IPS(1.04%),SK머티리얼즈(1.19%) 등의 순이었다. 에이치엘비(0.44%), 에코프로비엠(0.23%) 등은 떨어졌다.코스닥시장에서는 로고스바이오가 상한가(29.89% 상승)를 보이고 있다. 977종목이 오름세이며 255종목이 내리고 있다. 87종목은 보합세를 보이고 있다.서상영 키움증권 연구원은 정부의 추경확대, 미국 민주당 대선후보 경선에서 중도적인 조 바이든 전 부통령의 약진, 미국 의회와 국제통화기금의 긴급자금 투입 등으로 신종 코로나바이러스감염증(코로나19)에 따른 경기 둔화 우려가 완화되고 있다고 분석했다. 다만 코로나 사례가 과거와 달리 수요와 함께 공급 부문을 약화시켰다는 점에 주목할 필요가 있다고 지적했다. 서 연구원은 ""UN에서는 이번 사태로 수출액이 500억달러 감소할 것이라고 발표했고, 우리나라도 38억 달러가 감소할 것으로 전망했다""며 ""다만 우리나라와 미국을 비롯한 각국 정부가 적극적으로 자금을 투입하고 금리를 인하하는 등 유동성을 공급하는 것을 감안하면 당분간 주식시장은 반등 기대가 높으나, 그 폭은 제한된 가운데 박스권 장세가 예상된다""고 내다봤다.이민우 기자 letzwin@asiae.co.kr <ⓒ경제를 보는 눈, 세계를 보는 창 아시아경제 무단전재 배포금지>",/news/news_read.nhn?article_id=0004636953&office_id=277&mode=search&query=삼성물산&page=2
미국 증시 반등에 투자심리 개선개인 '3000억' 매수세가 지수 견인,"[헤럴드경제=김유진 기자] 5일 코스피가 2070선에서 상승세로 출발했다. 장중 한때 2080선까지 터치하며 1% 상승률도 기록했다.이날 지수는 전장대비 18.78포인트(0.91%) 상승한 2078.11로 출발해 강세 흐름을 이어가고 있다. 지수는 오전 10시 현재 2070선에 안착했다.유가증권시장에서는 개인이 지수 상승을 주도했다. 개인은 3242억원어치를 사들이고 있다. 반면 기관은 2636억원, 외국인은 693억원을 순매도 하고 있다.코스피 상승세는 전날 미국 증시 반등으로 투자심리가 개선된 영향으로 분석된다. 지난 4일(현지시간) 뉴욕증시에서는 다우존스30 산업평균지수(4.53%), 스탠더드앤드푸어스(S&P)500 지수(4.22%), 나스닥 지수(3.85%)가 폭등했다. 미국 민주당 대선 후보 경선에서 중도 성향의 조 바이든 전 부통령이 약진하면서 좌파 성향의 버니 샌더스 후보의 당선 가능성이 낮아져서다. 주요국 중앙은행의 통화 완화정책 공조로 인한 기대감도 호재였다.시가총액 상위 10개 종목 가운데는 삼성전자와 SK하이닉스를 제외한 종목들의 상승세가 뚜렷하다. 삼성전자우(1.14%), 삼성바이오로직스(0.92%), NAVER(0.56%), LG화학(4.59%), 현대차( 0.88%), 셀트리온(1.72%), 삼성SDI(1.27%), 삼성물산(2.29%) 등이다.이날 코스닥 지수는 6.02포인트(0.94%) 오른 647.75로 개장해 상승세를 지속하고 있다.시가총액 상위 10개 종목가운데 셀트리온헬스케어(2%), 펄어비스(0.34%), 스튜디오드래곤(0.38%), 원익IPS(0.15%), 휴젤(0.5%), 제넥신(10.53%) 등이 상승세다. 에이치엘비(-0.78%), 케이엠더블유(-0.2%), 에코프로비엠(-1.27%) 등은 하락세다. 이밖에 CJ ENM 주가가 보합세를 보이고 있다.kacew@heraldcorp.com - Copyrights ⓒ 헤럴드경제 & heraldbiz.com, 무단 전재 및 재배포 금지 -",/news/news_read.nhn?article_id=0001644354&office_id=016&mode=search&query=삼성물산&page=2
